scale_label,official_id,run_phase,candidate_id,candidate_key,component_count,component_names,total_n_returned,total_execution_time_millis,total_keys_examined,total_docs_examined,max_execution_time_millis,max_keys_examined,max_docs_examined,stage_list,index_names,collection_names,used_disk_any,all_execution_success,has_IXSCAN,has_COLLSCAN,has_FETCH,has_SORT,has_LIMIT,has_PROJECTION,has_OR,has_AND_HASH,has_AND_SORTED,has_GROUP,has_LOOKUP,has_UNWIND,has_MATCH,has_ADD_FIELDS,has_PROJECT,count_IXSCAN,count_COLLSCAN,count_FETCH,count_SORT,count_LIMIT,count_PROJECTION,count_OR,count_AND_HASH,count_AND_SORTED,count_GROUP,count_LOOKUP,count_UNWIND,count_MATCH,count_ADD_FIELDS,count_PROJECT
sf1,IC4,hot,ldbc_snb_ic4_g0_54d8940c,ldbc_snb_ic4_g0_54d8940c,4,ic4_g0_knows_in|ic4_g0_knows_out|ic4_post_has_tag|ic4_posts_by_friends,45,8,2078,2066,8,2046,2041,DB|EQ|FETCH|IN|IXSCAN|LIMIT|SORT,creation_date_1|creator_person_id_1|person1_id_1|person2_id_1|post_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic4_g0_54d8940c.person_knows_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic4_g0_54d8940c.post_has_tag|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic4_g0_54d8940c.posts,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,9,0,9,2,7,0,0,0,0,0,0,0,0,0,0
sf1,IC4,hot,ldbc_snb_ic4_g3_00df9f3e,ldbc_snb_ic4_g3_00df9f3e,5,ic4_g3_knows_in_exact|ic4_g3_knows_out_exact|ic4_g3_root_summary|ic4_post_has_tag|ic4_posts_by_friends,46,9,2079,2067,9,2046,2041,DB|EQ|EXPRESS_IXSCAN|FETCH|IN|IXSCAN|LIMIT|SORT,creation_date_1|creator_person_id_1|person1_id_1|person2_id_1|post_id_1|root_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic4_g3_00df9f3e.person_knows_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic4_g3_00df9f3e.phys_ldbc_snb_ic4_g3_00df9f3e_root_summary|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic4_g3_00df9f3e.post_has_tag|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic4_g3_00df9f3e.posts,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,9,0,9,2,7,0,0,0,0,0,0,0,0,0,0
sf1,IC5,cold,ldbc_snb_ic5_g0_f44bd6f8,ldbc_snb_ic5_g0_f44bd6f8,3,ic5_ref_forum_memberships|ic5_ref_knows_in|ic5_ref_knows_out,41,0,41,41,0,20,20,DB|EQ|FETCH|IN|IXSCAN|LIMIT,person1_id_1|person2_id_1|person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g0_f44bd6f8.forum_has_member_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g0_f44bd6f8.person_knows_person,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0
sf1,IC5,cold,ldbc_snb_ic5_g3_45734260,ldbc_snb_ic5_g3_45734260,4,ic5_summary_forum_memberships_exact|ic5_summary_knows_in_exact|ic5_summary_knows_out_exact|ic5_summary_root,42,0,42,42,0,20,20,DB|EQ|EXPRESS_IXSCAN|FETCH|IN|IXSCAN|LIMIT,person1_id_1|person2_id_1|person_id_1|root_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g3_45734260.forum_has_member_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g3_45734260.person_knows_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g3_45734260.phys_ldbc_snb_ic5_g3_45734260_root_summary,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0
sf1,IC5,cold,ldbc_snb_ic5_g4_69144c92,ldbc_snb_ic5_g4_69144c92,4,ic5_g4_edge_forum_memberships|ic5_g4_edge_forum_posts|ic5_g4_edge_knows_in|ic5_g4_edge_knows_out,61,1,62,61,1,21,20,DB|EQ|FETCH|IN|IXSCAN|LIMIT,source_id_1|source_id_1_creation_date_-1|target_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g4_69144c92.phys_ldbc_snb_ic5_g4_69144c92_edge_forum_container_of_post|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g4_69144c92.phys_ldbc_snb_ic5_g4_69144c92_edge_forum_has_member_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g4_69144c92.phys_ldbc_snb_ic5_g4_69144c92_edge_person_knows_person,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,11,0,11,0,11,0,0,0,0,0,0,0,0,0,0
sf1,IC5,cold,ldbc_snb_ic5_g6_733601c1,ldbc_snb_ic5_g6_733601c1,4,ic5_g6_rev_forum_memberships|ic5_g6_rev_forum_posts|ic5_g6_rev_knows_lookup|ic5_g6_rev_knows_referenced,61,0,62,61,0,21,20,DB|EQ|FETCH|IN|IXSCAN|LIMIT,lookup_id_1|lookup_id_1_creation_date_-1|referenced_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g6_733601c1.phys_ldbc_snb_ic5_g6_733601c1_rev_forum_container_of_post|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g6_733601c1.phys_ldbc_snb_ic5_g6_733601c1_rev_forum_has_member_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g6_733601c1.phys_ldbc_snb_ic5_g6_733601c1_rev_person_knows_person,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0
sf1,IC5,cold,ldbc_snb_ic5_g7_a2002d4c,ldbc_snb_ic5_g7_a2002d4c,3,ic5_ref_forum_memberships|ic5_ref_knows_in|ic5_ref_knows_out,41,0,41,41,0,20,20,DB|EQ|FETCH|IN|IXSCAN|LIMIT,person1_id_1|person2_id_1|person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g7_a2002d4c.forum_has_member_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g7_a2002d4c.person_knows_person,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0
sf1,IC5,cold,ldbc_snb_ic5_g9_7a7a63d2,ldbc_snb_ic5_g9_7a7a63d2,4,ic5_summary_forum_memberships_exact|ic5_summary_knows_in_exact|ic5_summary_knows_out_exact|ic5_summary_root,42,0,42,42,0,20,20,DB|EQ|EXPRESS_IXSCAN|FETCH|IN|IXSCAN|LIMIT,person1_id_1|person2_id_1|person_id_1|root_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g9_7a7a63d2.forum_has_member_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g9_7a7a63d2.person_knows_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g9_7a7a63d2.phys_ldbc_snb_ic5_g9_7a7a63d2_root_summary,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0
sf1,IC5,hot,ldbc_snb_ic5_g0_f44bd6f8,ldbc_snb_ic5_g0_f44bd6f8,3,ic5_ref_forum_memberships|ic5_ref_knows_in|ic5_ref_knows_out,41,0,41,41,0,20,20,DB|EQ|FETCH|IN|IXSCAN|LIMIT,person1_id_1|person2_id_1|person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g0_f44bd6f8.forum_has_member_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g0_f44bd6f8.person_knows_person,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0
sf1,IC5,hot,ldbc_snb_ic5_g3_45734260,ldbc_snb_ic5_g3_45734260,4,ic5_summary_forum_memberships_exact|ic5_summary_knows_in_exact|ic5_summary_knows_out_exact|ic5_summary_root,42,0,42,42,0,20,20,DB|EQ|EXPRESS_IXSCAN|FETCH|IN|IXSCAN|LIMIT,person1_id_1|person2_id_1|person_id_1|root_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g3_45734260.forum_has_member_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g3_45734260.person_knows_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g3_45734260.phys_ldbc_snb_ic5_g3_45734260_root_summary,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0
sf1,IC5,hot,ldbc_snb_ic5_g4_69144c92,ldbc_snb_ic5_g4_69144c92,4,ic5_g4_edge_forum_memberships|ic5_g4_edge_forum_posts|ic5_g4_edge_knows_in|ic5_g4_edge_knows_out,61,0,62,61,0,21,20,DB|EQ|FETCH|IN|IXSCAN|LIMIT,source_id_1|source_id_1_creation_date_-1|target_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g4_69144c92.phys_ldbc_snb_ic5_g4_69144c92_edge_forum_container_of_post|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g4_69144c92.phys_ldbc_snb_ic5_g4_69144c92_edge_forum_has_member_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g4_69144c92.phys_ldbc_snb_ic5_g4_69144c92_edge_person_knows_person,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,11,0,11,0,11,0,0,0,0,0,0,0,0,0,0
sf1,IC5,hot,ldbc_snb_ic5_g6_733601c1,ldbc_snb_ic5_g6_733601c1,4,ic5_g6_rev_forum_memberships|ic5_g6_rev_forum_posts|ic5_g6_rev_knows_lookup|ic5_g6_rev_knows_referenced,61,0,62,61,0,21,20,DB|EQ|FETCH|IN|IXSCAN|LIMIT,lookup_id_1|lookup_id_1_creation_date_-1|referenced_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g6_733601c1.phys_ldbc_snb_ic5_g6_733601c1_rev_forum_container_of_post|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g6_733601c1.phys_ldbc_snb_ic5_g6_733601c1_rev_forum_has_member_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g6_733601c1.phys_ldbc_snb_ic5_g6_733601c1_rev_person_knows_person,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0
sf1,IC5,hot,ldbc_snb_ic5_g7_a2002d4c,ldbc_snb_ic5_g7_a2002d4c,3,ic5_ref_forum_memberships|ic5_ref_knows_in|ic5_ref_knows_out,41,0,41,41,0,20,20,DB|EQ|FETCH|IN|IXSCAN|LIMIT,person1_id_1|person2_id_1|person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g7_a2002d4c.forum_has_member_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g7_a2002d4c.person_knows_person,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0
sf1,IC5,hot,ldbc_snb_ic5_g9_7a7a63d2,ldbc_snb_ic5_g9_7a7a63d2,4,ic5_summary_forum_memberships_exact|ic5_summary_knows_in_exact|ic5_summary_knows_out_exact|ic5_summary_root,42,0,42,42,0,20,20,DB|EQ|EXPRESS_IXSCAN|FETCH|IN|IXSCAN|LIMIT,person1_id_1|person2_id_1|person_id_1|root_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g9_7a7a63d2.forum_has_member_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g9_7a7a63d2.person_knows_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g9_7a7a63d2.phys_ldbc_snb_ic5_g9_7a7a63d2_root_summary,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0
sf1,IC6,cold,ldbc_snb_ic6_g0_f6a698ed,ldbc_snb_ic6_g0_f6a698ed,5,ic6_g0_knows_in|ic6_g0_knows_out|ic6_input_tag_lookup|ic6_post_has_tag|ic6_posts_by_reachable_people,46,0,56,46,0,30,20,DB|EQ|EXPRESS_IXSCAN|FETCH|IN|IXSCAN|LIMIT,creator_person_id_1|person1_id_1|person2_id_1|post_id_1|tag_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic6_g0_f6a698ed.person_knows_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic6_g0_f6a698ed.post_has_tag|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic6_g0_f6a698ed.posts|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic6_g0_f6a698ed.tags,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0
sf1,IC6,cold,ldbc_snb_ic6_g3_9a00a0b5,ldbc_snb_ic6_g3_9a00a0b5,6,ic6_g3_knows_in_exact|ic6_g3_knows_out_exact|ic6_g3_root_summary|ic6_input_tag_lookup|ic6_post_has_tag|ic6_posts_by_reachable_people,47,0,57,47,0,30,20,DB|EQ|EXPRESS_IXSCAN|FETCH|IN|IXSCAN|LIMIT,creator_person_id_1|person1_id_1|person2_id_1|post_id_1|root_id_1|tag_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic6_g3_9a00a0b5.person_knows_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic6_g3_9a00a0b5.phys_ldbc_snb_ic6_g3_9a00a0b5_root_summary|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic6_g3_9a00a0b5.post_has_tag|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic6_g3_9a00a0b5.posts|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic6_g3_9a00a0b5.tags,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0
sf1,IC6,hot,ldbc_snb_ic6_g0_f6a698ed,ldbc_snb_ic6_g0_f6a698ed,5,ic6_g0_knows_in|ic6_g0_knows_out|ic6_input_tag_lookup|ic6_post_has_tag|ic6_posts_by_reachable_people,46,0,56,46,0,30,20,DB|EQ|EXPRESS_IXSCAN|FETCH|IN|IXSCAN|LIMIT,creator_person_id_1|person1_id_1|person2_id_1|post_id_1|tag_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic6_g0_f6a698ed.person_knows_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic6_g0_f6a698ed.post_has_tag|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic6_g0_f6a698ed.posts|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic6_g0_f6a698ed.tags,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0
sf1,IC6,hot,ldbc_snb_ic6_g3_9a00a0b5,ldbc_snb_ic6_g3_9a00a0b5,6,ic6_g3_knows_in_exact|ic6_g3_knows_out_exact|ic6_g3_root_summary|ic6_input_tag_lookup|ic6_post_has_tag|ic6_posts_by_reachable_people,47,0,57,47,0,30,20,DB|EQ|EXPRESS_IXSCAN|FETCH|IN|IXSCAN|LIMIT,creator_person_id_1|person1_id_1|person2_id_1|post_id_1|root_id_1|tag_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic6_g3_9a00a0b5.person_knows_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic6_g3_9a00a0b5.phys_ldbc_snb_ic6_g3_9a00a0b5_root_summary|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic6_g3_9a00a0b5.post_has_tag|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic6_g3_9a00a0b5.posts|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic6_g3_9a00a0b5.tags,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0
sf1,IC7,cold,ldbc_snb_ic7_g0_39cfc8f6,ldbc_snb_ic7_g0_39cfc8f6,6,ic7_g0_comments_by_person|ic7_g0_knows_liker|ic7_g0_liker_person_docs|ic7_g0_likes_on_comments|ic7_g0_likes_on_posts|ic7_g0_posts_by_person,40,0,64,40,0,20,20,ALWAYSFALSE|DB|EOF|EQ|FETCH|IN|IXSCAN|LIMIT|OR|SORT,comment_id_1|creator_person_id_1|post_id_1,ldbc_snb_ic7_qplan_sf1_ldbc_snb_ic7_g0_39cfc8f6.comments|ldbc_snb_ic7_qplan_sf1_ldbc_snb_ic7_g0_39cfc8f6.person_knows_person|ldbc_snb_ic7_qplan_sf1_ldbc_snb_ic7_g0_39cfc8f6.person_likes_comment|ldbc_snb_ic7_qplan_sf1_ldbc_snb_ic7_g0_39cfc8f6.person_likes_post|ldbc_snb_ic7_qplan_sf1_ldbc_snb_ic7_g0_39cfc8f6.persons|ldbc_snb_ic7_qplan_sf1_ldbc_snb_ic7_g0_39cfc8f6.posts,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,8,0,8,4,4,0,1,0,0,0,0,0,0,0,0
sf1,IC7,cold,ldbc_snb_ic7_g3_d6d26f02,ldbc_snb_ic7_g3_d6d26f02,2,ic7_g3_knows_summary_likers|ic7_g3_owner_liker_summary,1,0,1,1,0,1,1,AND|DB|EQ|EXPRESS_IXSCAN|FETCH|IN|IXSCAN|LIMIT|OR|SUBPLAN,owner_person_id_1|person1_id_1|person2_id_1,ldbc_snb_ic7_missing_qplan_sf1_ldbc_snb_ic7_g3_d6d26f02.ic7_g3_person_recent_liker_summary|ldbc_snb_ic7_missing_qplan_sf1_ldbc_snb_ic7_g3_d6d26f02.person_knows_person,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,4,0,4,0,2,0,4,0,0,0,0,0,0,0,0
sf1,IC7,cold,ldbc_snb_ic7_g4_5de4a081,ldbc_snb_ic7_g4_5de4a081,3,ic7_g4_explicit_like_edges_by_owner|ic7_g4_knows_liker|ic7_g4_liker_person_docs,37,0,43,38,0,28,28,AND|DB|EQ|FETCH|IN|IXSCAN|LIMIT|OR|SORT|SUBPLAN,owner_person_id_1|owner_person_id_1_creation_date_-1|person1_id_1|person2_id_1|person_id_1,ldbc_snb_ic7_missing_qplan_sf1_ldbc_snb_ic7_g4_5de4a081.ic7_g4_explicit_like_edges|ldbc_snb_ic7_missing_qplan_sf1_ldbc_snb_ic7_g4_5de4a081.person_knows_person|ldbc_snb_ic7_missing_qplan_sf1_ldbc_snb_ic7_g4_5de4a081.persons,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,9,0,9,1,6,0,4,0,0,0,0,0,0,0,0
sf1,IC7,cold,ldbc_snb_ic7_g6_084f8a43,ldbc_snb_ic7_g6_084f8a43,3,ic7_g6_knows_liker|ic7_g6_liker_person_docs|ic7_g6_owner_liker_reverse_index,14,0,20,15,0,10,5,AND|DB|EQ|FETCH|IN|IXSCAN|LIMIT|OR|SORT|SUBPLAN,owner_person_id_1|owner_person_id_1_latest_creation_date_-1|person1_id_1|person2_id_1|person_id_1,ldbc_snb_ic7_missing_qplan_sf1_ldbc_snb_ic7_g6_084f8a43.ic7_g6_owner_liker_reverse_index|ldbc_snb_ic7_missing_qplan_sf1_ldbc_snb_ic7_g6_084f8a43.person_knows_person|ldbc_snb_ic7_missing_qplan_sf1_ldbc_snb_ic7_g6_084f8a43.persons,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,9,0,9,1,6,0,4,0,0,0,0,0,0,0,0
sf1,IC7,hot,ldbc_snb_ic7_g0_39cfc8f6,ldbc_snb_ic7_g0_39cfc8f6,6,ic7_g0_comments_by_person|ic7_g0_knows_liker|ic7_g0_liker_person_docs|ic7_g0_likes_on_comments|ic7_g0_likes_on_posts|ic7_g0_posts_by_person,40,0,64,40,0,20,20,ALWAYSFALSE|DB|EOF|EQ|FETCH|IN|IXSCAN|LIMIT|OR|SORT,comment_id_1|creator_person_id_1|post_id_1,ldbc_snb_ic7_qplan_sf1_ldbc_snb_ic7_g0_39cfc8f6.comments|ldbc_snb_ic7_qplan_sf1_ldbc_snb_ic7_g0_39cfc8f6.person_knows_person|ldbc_snb_ic7_qplan_sf1_ldbc_snb_ic7_g0_39cfc8f6.person_likes_comment|ldbc_snb_ic7_qplan_sf1_ldbc_snb_ic7_g0_39cfc8f6.person_likes_post|ldbc_snb_ic7_qplan_sf1_ldbc_snb_ic7_g0_39cfc8f6.persons|ldbc_snb_ic7_qplan_sf1_ldbc_snb_ic7_g0_39cfc8f6.posts,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,8,0,8,4,4,0,1,0,0,0,0,0,0,0,0
sf1,IC7,hot,ldbc_snb_ic7_g3_d6d26f02,ldbc_snb_ic7_g3_d6d26f02,2,ic7_g3_knows_summary_likers|ic7_g3_owner_liker_summary,1,0,1,1,0,1,1,AND|DB|EQ|EXPRESS_IXSCAN|FETCH|IN|IXSCAN|LIMIT|OR|SUBPLAN,owner_person_id_1|person1_id_1|person2_id_1,ldbc_snb_ic7_missing_qplan_sf1_ldbc_snb_ic7_g3_d6d26f02.ic7_g3_person_recent_liker_summary|ldbc_snb_ic7_missing_qplan_sf1_ldbc_snb_ic7_g3_d6d26f02.person_knows_person,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,4,0,4,0,2,0,4,0,0,0,0,0,0,0,0
sf1,IC7,hot,ldbc_snb_ic7_g4_5de4a081,ldbc_snb_ic7_g4_5de4a081,3,ic7_g4_explicit_like_edges_by_owner|ic7_g4_knows_liker|ic7_g4_liker_person_docs,37,0,43,38,0,28,28,AND|DB|EQ|FETCH|IN|IXSCAN|LIMIT|OR|SORT|SUBPLAN,owner_person_id_1|owner_person_id_1_creation_date_-1|person1_id_1|person2_id_1|person_id_1,ldbc_snb_ic7_missing_qplan_sf1_ldbc_snb_ic7_g4_5de4a081.ic7_g4_explicit_like_edges|ldbc_snb_ic7_missing_qplan_sf1_ldbc_snb_ic7_g4_5de4a081.person_knows_person|ldbc_snb_ic7_missing_qplan_sf1_ldbc_snb_ic7_g4_5de4a081.persons,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,9,0,9,1,6,0,4,0,0,0,0,0,0,0,0
sf1,IC7,hot,ldbc_snb_ic7_g6_084f8a43,ldbc_snb_ic7_g6_084f8a43,3,ic7_g6_knows_liker|ic7_g6_liker_person_docs|ic7_g6_owner_liker_reverse_index,14,0,20,15,0,10,5,AND|DB|EQ|FETCH|IN|IXSCAN|LIMIT|OR|SORT|SUBPLAN,owner_person_id_1|owner_person_id_1_latest_creation_date_-1|person1_id_1|person2_id_1|person_id_1,ldbc_snb_ic7_missing_qplan_sf1_ldbc_snb_ic7_g6_084f8a43.ic7_g6_owner_liker_reverse_index|ldbc_snb_ic7_missing_qplan_sf1_ldbc_snb_ic7_g6_084f8a43.person_knows_person|ldbc_snb_ic7_missing_qplan_sf1_ldbc_snb_ic7_g6_084f8a43.persons,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,9,0,9,1,6,0,4,0,0,0,0,0,0,0,0
sf1,IS1,cold,ldbc_snb_is1_g0_edd90ee3,ldbc_snb_is1_g0_edd90ee3,1,is1_person_by_id,1,1,1,1,1,1,1,DB|EQ|EXPRESS_IXSCAN,person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is1_g0_edd90ee3.persons,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sf1,IS1,cold,ldbc_snb_is1_g3_6c817501,ldbc_snb_is1_g3_6c817501,1,is1_person_by_id,1,1,1,1,1,1,1,DB|EQ|EXPRESS_IXSCAN,person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is1_g3_6c817501.persons,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sf1,IS1,hot,ldbc_snb_is1_g0_edd90ee3,ldbc_snb_is1_g0_edd90ee3,1,is1_person_by_id,1,0,1,1,0,1,1,DB|EQ|EXPRESS_IXSCAN,person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is1_g0_edd90ee3.persons,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sf1,IS1,hot,ldbc_snb_is1_g3_6c817501,ldbc_snb_is1_g3_6c817501,1,is1_person_by_id,1,0,1,1,0,1,1,DB|EQ|EXPRESS_IXSCAN,person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is1_g3_6c817501.persons,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sf1,IS2,cold,ldbc_snb_is2_g0_1d094f1c,ldbc_snb_is2_g0_1d094f1c,2,is2_comments_by_creator|is2_posts_by_creator,40,1,370,370,1,313,313,DB|EQ|FETCH|IXSCAN|LIMIT|SORT,creation_date_1|creator_person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is2_g0_1d094f1c.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_is2_g0_1d094f1c.posts,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,6,0,6,4,2,0,0,0,0,0,0,0,0,0,0
sf1,IS2,cold,ldbc_snb_is2_g3_b993236d,ldbc_snb_is2_g3_b993236d,2,is2_comments_by_creator|is2_posts_by_creator,40,0,370,370,0,313,313,DB|EQ|FETCH|IXSCAN|LIMIT|SORT,creation_date_1|creator_person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is2_g3_b993236d.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_is2_g3_b993236d.posts,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,6,0,6,4,2,0,0,0,0,0,0,0,0,0,0
sf1,IS2,cold,ldbc_snb_is2_g4_9622e695,ldbc_snb_is2_g4_9622e695,2,is2_comments_by_creator|is2_posts_by_creator,40,0,370,370,0,313,313,DB|EQ|FETCH|IXSCAN|LIMIT|SORT,creation_date_1|creator_person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is2_g4_9622e695.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_is2_g4_9622e695.posts,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,6,0,6,4,2,0,0,0,0,0,0,0,0,0,0
sf1,IS2,cold,ldbc_snb_is2_g6_7253ed90,ldbc_snb_is2_g6_7253ed90,2,is2_comments_by_creator|is2_posts_by_creator,40,0,370,370,0,313,313,DB|EQ|FETCH|IXSCAN|LIMIT|SORT,creation_date_1|creator_person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_is2_g6_7253ed90.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_is2_g6_7253ed90.posts,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,6,0,6,4,2,0,0,0,0,0,0,0,0,0,0
