scale_label,official_id,run_phase,candidate_id,candidate_key,g_class_from_file,component_order,component_name,json_path,execution_success,n_returned,execution_time_millis,total_keys_examined,total_docs_examined,namespace,command_type,ok,stage_list,index_names,collection_names,used_disk_any,has_IXSCAN,has_COLLSCAN,has_FETCH,has_SORT,has_LIMIT,has_PROJECTION,has_OR,has_AND_HASH,has_AND_SORTED,has_GROUP,has_LOOKUP,has_UNWIND,has_MATCH,has_ADD_FIELDS,has_PROJECT,count_IXSCAN,count_COLLSCAN,count_FETCH,count_SORT,count_LIMIT,count_PROJECTION,count_OR,count_AND_HASH,count_AND_SORTED,count_GROUP,count_LOOKUP,count_UNWIND,count_MATCH,count_ADD_FIELDS,count_PROJECT
sf3,IC6,cold,ldbc_snb_ic6_g3_9a00a0b5,ldbc_snb_ic6_g3_9a00a0b5,G3,5,ic6_input_tag_lookup,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf3_full_10cold_10hot/ic6_cold/query_plan_raw_json/ldbc_snb_ic6_g3_9a00a0b5_5_ic6_input_tag_lookup.json,True,1,0,1,1,ldbc_snb_phys_sf3_sf3_ldbc_snb_ic6_g3_9a00a0b5.tags,find,1.0,DB|EQ|EXPRESS_IXSCAN,tag_id_1,ldbc_snb_phys_sf3_sf3_ldbc_snb_ic6_g3_9a00a0b5.tags,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sf3,IC6,hot,ldbc_snb_ic6_g0_f6a698ed,ldbc_snb_ic6_g0_f6a698ed,G0,0,ic6_g0_knows_out,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf3_full_10cold_10hot/ic6_hot/query_plan_raw_json/ldbc_snb_ic6_g0_f6a698ed_0_ic6_g0_knows_out.json,True,8,0,8,8,ldbc_snb_phys_sf3_sf3_ldbc_snb_ic6_g0_f6a698ed.person_knows_person,find,1.0,DB|EQ|FETCH|IXSCAN|LIMIT,person1_id_1,ldbc_snb_phys_sf3_sf3_ldbc_snb_ic6_g0_f6a698ed.person_knows_person,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf3,IC6,hot,ldbc_snb_ic6_g0_f6a698ed,ldbc_snb_ic6_g0_f6a698ed,G0,1,ic6_g0_knows_in,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf3_full_10cold_10hot/ic6_hot/query_plan_raw_json/ldbc_snb_ic6_g0_f6a698ed_1_ic6_g0_knows_in.json,True,0,0,0,0,ldbc_snb_phys_sf3_sf3_ldbc_snb_ic6_g0_f6a698ed.person_knows_person,find,1.0,DB|EQ|FETCH|IXSCAN|LIMIT,person2_id_1,ldbc_snb_phys_sf3_sf3_ldbc_snb_ic6_g0_f6a698ed.person_knows_person,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf3,IC6,hot,ldbc_snb_ic6_g0_f6a698ed,ldbc_snb_ic6_g0_f6a698ed,G0,2,ic6_posts_by_reachable_people,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf3_full_10cold_10hot/ic6_hot/query_plan_raw_json/ldbc_snb_ic6_g0_f6a698ed_2_ic6_posts_by_reachable_people.json,True,20,0,20,20,ldbc_snb_phys_sf3_sf3_ldbc_snb_ic6_g0_f6a698ed.posts,find,1.0,DB|FETCH|IN|IXSCAN|LIMIT,creator_person_id_1,ldbc_snb_phys_sf3_sf3_ldbc_snb_ic6_g0_f6a698ed.posts,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf3,IC6,hot,ldbc_snb_ic6_g0_f6a698ed,ldbc_snb_ic6_g0_f6a698ed,G0,3,ic6_post_has_tag,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf3_full_10cold_10hot/ic6_hot/query_plan_raw_json/ldbc_snb_ic6_g0_f6a698ed_3_ic6_post_has_tag.json,True,20,0,24,20,ldbc_snb_phys_sf3_sf3_ldbc_snb_ic6_g0_f6a698ed.post_has_tag,find,1.0,DB|FETCH|IN|IXSCAN|LIMIT,post_id_1,ldbc_snb_phys_sf3_sf3_ldbc_snb_ic6_g0_f6a698ed.post_has_tag,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf3,IC6,hot,ldbc_snb_ic6_g0_f6a698ed,ldbc_snb_ic6_g0_f6a698ed,G0,4,ic6_input_tag_lookup,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf3_full_10cold_10hot/ic6_hot/query_plan_raw_json/ldbc_snb_ic6_g0_f6a698ed_4_ic6_input_tag_lookup.json,True,1,0,1,1,ldbc_snb_phys_sf3_sf3_ldbc_snb_ic6_g0_f6a698ed.tags,find,1.0,DB|EQ|EXPRESS_IXSCAN,tag_id_1,ldbc_snb_phys_sf3_sf3_ldbc_snb_ic6_g0_f6a698ed.tags,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sf3,IC6,hot,ldbc_snb_ic6_g3_9a00a0b5,ldbc_snb_ic6_g3_9a00a0b5,G3,0,ic6_g3_root_summary,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf3_full_10cold_10hot/ic6_hot/query_plan_raw_json/ldbc_snb_ic6_g3_9a00a0b5_0_ic6_g3_root_summary.json,True,1,0,1,1,ldbc_snb_phys_sf3_sf3_ldbc_snb_ic6_g3_9a00a0b5.phys_ldbc_snb_ic6_g3_9a00a0b5_root_summary,find,1.0,DB|EQ|EXPRESS_IXSCAN,root_id_1,ldbc_snb_phys_sf3_sf3_ldbc_snb_ic6_g3_9a00a0b5.phys_ldbc_snb_ic6_g3_9a00a0b5_root_summary,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sf3,IC6,hot,ldbc_snb_ic6_g3_9a00a0b5,ldbc_snb_ic6_g3_9a00a0b5,G3,1,ic6_g3_knows_out_exact,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf3_full_10cold_10hot/ic6_hot/query_plan_raw_json/ldbc_snb_ic6_g3_9a00a0b5_1_ic6_g3_knows_out_exact.json,True,8,0,8,8,ldbc_snb_phys_sf3_sf3_ldbc_snb_ic6_g3_9a00a0b5.person_knows_person,find,1.0,DB|EQ|FETCH|IXSCAN|LIMIT,person1_id_1,ldbc_snb_phys_sf3_sf3_ldbc_snb_ic6_g3_9a00a0b5.person_knows_person,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf3,IC6,hot,ldbc_snb_ic6_g3_9a00a0b5,ldbc_snb_ic6_g3_9a00a0b5,G3,2,ic6_g3_knows_in_exact,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf3_full_10cold_10hot/ic6_hot/query_plan_raw_json/ldbc_snb_ic6_g3_9a00a0b5_2_ic6_g3_knows_in_exact.json,True,0,0,0,0,ldbc_snb_phys_sf3_sf3_ldbc_snb_ic6_g3_9a00a0b5.person_knows_person,find,1.0,DB|EQ|FETCH|IXSCAN|LIMIT,person2_id_1,ldbc_snb_phys_sf3_sf3_ldbc_snb_ic6_g3_9a00a0b5.person_knows_person,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf3,IC6,hot,ldbc_snb_ic6_g3_9a00a0b5,ldbc_snb_ic6_g3_9a00a0b5,G3,3,ic6_posts_by_reachable_people,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf3_full_10cold_10hot/ic6_hot/query_plan_raw_json/ldbc_snb_ic6_g3_9a00a0b5_3_ic6_posts_by_reachable_people.json,True,20,0,20,20,ldbc_snb_phys_sf3_sf3_ldbc_snb_ic6_g3_9a00a0b5.posts,find,1.0,DB|FETCH|IN|IXSCAN|LIMIT,creator_person_id_1,ldbc_snb_phys_sf3_sf3_ldbc_snb_ic6_g3_9a00a0b5.posts,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf3,IC6,hot,ldbc_snb_ic6_g3_9a00a0b5,ldbc_snb_ic6_g3_9a00a0b5,G3,4,ic6_post_has_tag,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf3_full_10cold_10hot/ic6_hot/query_plan_raw_json/ldbc_snb_ic6_g3_9a00a0b5_4_ic6_post_has_tag.json,True,20,0,24,20,ldbc_snb_phys_sf3_sf3_ldbc_snb_ic6_g3_9a00a0b5.post_has_tag,find,1.0,DB|FETCH|IN|IXSCAN|LIMIT,post_id_1,ldbc_snb_phys_sf3_sf3_ldbc_snb_ic6_g3_9a00a0b5.post_has_tag,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf3,IC6,hot,ldbc_snb_ic6_g3_9a00a0b5,ldbc_snb_ic6_g3_9a00a0b5,G3,5,ic6_input_tag_lookup,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf3_full_10cold_10hot/ic6_hot/query_plan_raw_json/ldbc_snb_ic6_g3_9a00a0b5_5_ic6_input_tag_lookup.json,True,1,0,1,1,ldbc_snb_phys_sf3_sf3_ldbc_snb_ic6_g3_9a00a0b5.tags,find,1.0,DB|EQ|EXPRESS_IXSCAN,tag_id_1,ldbc_snb_phys_sf3_sf3_ldbc_snb_ic6_g3_9a00a0b5.tags,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sf3,IC7,cold,ldbc_snb_ic7_g0_39cfc8f6,ldbc_snb_ic7_g0_39cfc8f6,G0,1,ic7_g0_posts_by_person,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf3_full_10cold_10hot/ic7_cold/query_plan_raw_json/ic7__ldbc_snb_ic7_g0_39cfc8f6__sample_001__component_001__ic7_g0_posts_by_person.json,True,20,0,20,20,ldbc_snb_ic7_qplan_sf3_ldbc_snb_ic7_g0_39cfc8f6.posts,find,1.0,DB|EQ|FETCH|IXSCAN|LIMIT,creator_person_id_1,ldbc_snb_ic7_qplan_sf3_ldbc_snb_ic7_g0_39cfc8f6.posts,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf3,IC7,cold,ldbc_snb_ic7_g0_39cfc8f6,ldbc_snb_ic7_g0_39cfc8f6,G0,2,ic7_g0_comments_by_person,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf3_full_10cold_10hot/ic7_cold/query_plan_raw_json/ic7__ldbc_snb_ic7_g0_39cfc8f6__sample_001__component_002__ic7_g0_comments_by_person.json,True,20,0,20,20,ldbc_snb_ic7_qplan_sf3_ldbc_snb_ic7_g0_39cfc8f6.comments,find,1.0,DB|EQ|FETCH|IXSCAN|LIMIT,creator_person_id_1,ldbc_snb_ic7_qplan_sf3_ldbc_snb_ic7_g0_39cfc8f6.comments,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf3,IC7,cold,ldbc_snb_ic7_g0_39cfc8f6,ldbc_snb_ic7_g0_39cfc8f6,G0,3,ic7_g0_likes_on_posts,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf3_full_10cold_10hot/ic7_cold/query_plan_raw_json/ic7__ldbc_snb_ic7_g0_39cfc8f6__sample_001__component_003__ic7_g0_likes_on_posts.json,True,2,0,9,2,ldbc_snb_ic7_qplan_sf3_ldbc_snb_ic7_g0_39cfc8f6.person_likes_post,find,1.0,DB|FETCH|IN|IXSCAN|SORT,post_id_1,ldbc_snb_ic7_qplan_sf3_ldbc_snb_ic7_g0_39cfc8f6.person_likes_post,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0
sf3,IC7,cold,ldbc_snb_ic7_g0_39cfc8f6,ldbc_snb_ic7_g0_39cfc8f6,G0,4,ic7_g0_likes_on_comments,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf3_full_10cold_10hot/ic7_cold/query_plan_raw_json/ic7__ldbc_snb_ic7_g0_39cfc8f6__sample_001__component_004__ic7_g0_likes_on_comments.json,True,11,0,23,11,ldbc_snb_ic7_qplan_sf3_ldbc_snb_ic7_g0_39cfc8f6.person_likes_comment,find,1.0,DB|FETCH|IN|IXSCAN|SORT,comment_id_1,ldbc_snb_ic7_qplan_sf3_ldbc_snb_ic7_g0_39cfc8f6.person_likes_comment,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0
sf3,IC7,cold,ldbc_snb_ic7_g0_39cfc8f6,ldbc_snb_ic7_g0_39cfc8f6,G0,5,ic7_g0_liker_person_docs,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf3_full_10cold_10hot/ic7_cold/query_plan_raw_json/ic7__ldbc_snb_ic7_g0_39cfc8f6__sample_001__component_005__ic7_g0_liker_person_docs.json,True,13,0,26,13,ldbc_snb_ic7_qplan_sf3_ldbc_snb_ic7_g0_39cfc8f6.persons,find,1.0,DB|FETCH|IN|IXSCAN|LIMIT,person_id_1,ldbc_snb_ic7_qplan_sf3_ldbc_snb_ic7_g0_39cfc8f6.persons,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf3,IC7,cold,ldbc_snb_ic7_g0_39cfc8f6,ldbc_snb_ic7_g0_39cfc8f6,G0,6,ic7_g0_knows_liker,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf3_full_10cold_10hot/ic7_cold/query_plan_raw_json/ic7__ldbc_snb_ic7_g0_39cfc8f6__sample_001__component_006__ic7_g0_knows_liker.json,True,2,0,8,8,ldbc_snb_ic7_qplan_sf3_ldbc_snb_ic7_g0_39cfc8f6.person_knows_person,find,1.0,AND|DB|EQ|FETCH|IN|IXSCAN|LIMIT|OR|SUBPLAN,person1_id_1|person2_id_1,ldbc_snb_ic7_qplan_sf3_ldbc_snb_ic7_g0_39cfc8f6.person_knows_person,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,4,0,4,0,2,0,4,0,0,0,0,0,0,0,0
sf3,IC7,cold,ldbc_snb_ic7_g3_d6d26f02,ldbc_snb_ic7_g3_d6d26f02,G3,1,ic7_g3_owner_liker_summary,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf3_full_10cold_10hot/ic7_cold/query_plan_raw_json/ic7__ldbc_snb_ic7_g3_d6d26f02__sample_001__component_001__ic7_g3_owner_liker_summary.json,True,1,0,1,1,ldbc_snb_ic7_missing_qplan_sf3_ldbc_snb_ic7_g3_d6d26f02.ic7_g3_person_recent_liker_summary,find,1.0,DB|EQ|EXPRESS_IXSCAN,owner_person_id_1,ldbc_snb_ic7_missing_qplan_sf3_ldbc_snb_ic7_g3_d6d26f02.ic7_g3_person_recent_liker_summary,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sf3,IC7,cold,ldbc_snb_ic7_g3_d6d26f02,ldbc_snb_ic7_g3_d6d26f02,G3,2,ic7_g3_knows_summary_likers,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf3_full_10cold_10hot/ic7_cold/query_plan_raw_json/ic7__ldbc_snb_ic7_g3_d6d26f02__sample_001__component_002__ic7_g3_knows_summary_likers.json,True,0,0,0,0,ldbc_snb_ic7_missing_qplan_sf3_ldbc_snb_ic7_g3_d6d26f02.person_knows_person,find,1.0,AND|DB|EQ|FETCH|IN|IXSCAN|LIMIT|OR|SUBPLAN,person1_id_1|person2_id_1,ldbc_snb_ic7_missing_qplan_sf3_ldbc_snb_ic7_g3_d6d26f02.person_knows_person,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,4,0,4,0,2,0,4,0,0,0,0,0,0,0,0
sf3,IC7,cold,ldbc_snb_ic7_g4_5de4a081,ldbc_snb_ic7_g4_5de4a081,G4,1,ic7_g4_explicit_like_edges_by_owner,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf3_full_10cold_10hot/ic7_cold/query_plan_raw_json/ic7__ldbc_snb_ic7_g4_5de4a081__sample_001__component_001__ic7_g4_explicit_like_edges_by_owner.json,True,54,0,54,54,ldbc_snb_ic7_missing_qplan_sf3_ldbc_snb_ic7_g4_5de4a081.ic7_g4_explicit_like_edges,find,1.0,DB|EQ|FETCH|IXSCAN|LIMIT|SORT,owner_person_id_1|owner_person_id_1_creation_date_-1,ldbc_snb_ic7_missing_qplan_sf3_ldbc_snb_ic7_g4_5de4a081.ic7_g4_explicit_like_edges,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,3,0,3,1,2,0,0,0,0,0,0,0,0,0,0
sf3,IC7,cold,ldbc_snb_ic7_g4_5de4a081,ldbc_snb_ic7_g4_5de4a081,G4,2,ic7_g4_liker_person_docs,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf3_full_10cold_10hot/ic7_cold/query_plan_raw_json/ic7__ldbc_snb_ic7_g4_5de4a081__sample_001__component_002__ic7_g4_liker_person_docs.json,True,20,1,40,20,ldbc_snb_ic7_missing_qplan_sf3_ldbc_snb_ic7_g4_5de4a081.persons,find,1.0,DB|FETCH|IN|IXSCAN|LIMIT,person_id_1,ldbc_snb_ic7_missing_qplan_sf3_ldbc_snb_ic7_g4_5de4a081.persons,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf3,IC7,cold,ldbc_snb_ic7_g4_5de4a081,ldbc_snb_ic7_g4_5de4a081,G4,3,ic7_g4_knows_liker,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf3_full_10cold_10hot/ic7_cold/query_plan_raw_json/ic7__ldbc_snb_ic7_g4_5de4a081__sample_001__component_003__ic7_g4_knows_liker.json,True,8,0,8,8,ldbc_snb_ic7_missing_qplan_sf3_ldbc_snb_ic7_g4_5de4a081.person_knows_person,find,1.0,AND|DB|EQ|FETCH|IN|IXSCAN|LIMIT|OR|SUBPLAN,person1_id_1|person2_id_1,ldbc_snb_ic7_missing_qplan_sf3_ldbc_snb_ic7_g4_5de4a081.person_knows_person,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,4,0,4,0,2,0,4,0,0,0,0,0,0,0,0
sf3,IC7,cold,ldbc_snb_ic7_g6_084f8a43,ldbc_snb_ic7_g6_084f8a43,G6,1,ic7_g6_owner_liker_reverse_index,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf3_full_10cold_10hot/ic7_cold/query_plan_raw_json/ic7__ldbc_snb_ic7_g6_084f8a43__sample_001__component_001__ic7_g6_owner_liker_reverse_index.json,True,20,0,20,20,ldbc_snb_ic7_missing_qplan_sf3_ldbc_snb_ic7_g6_084f8a43.ic7_g6_owner_liker_reverse_index,find,1.0,DB|EQ|FETCH|IXSCAN|LIMIT|SORT,owner_person_id_1|owner_person_id_1_latest_creation_date_-1,ldbc_snb_ic7_missing_qplan_sf3_ldbc_snb_ic7_g6_084f8a43.ic7_g6_owner_liker_reverse_index,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,3,0,3,1,2,0,0,0,0,0,0,0,0,0,0
sf3,IC7,cold,ldbc_snb_ic7_g6_084f8a43,ldbc_snb_ic7_g6_084f8a43,G6,2,ic7_g6_liker_person_docs,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf3_full_10cold_10hot/ic7_cold/query_plan_raw_json/ic7__ldbc_snb_ic7_g6_084f8a43__sample_001__component_002__ic7_g6_liker_person_docs.json,True,20,1,40,20,ldbc_snb_ic7_missing_qplan_sf3_ldbc_snb_ic7_g6_084f8a43.persons,find,1.0,DB|FETCH|IN|IXSCAN|LIMIT,person_id_1,ldbc_snb_ic7_missing_qplan_sf3_ldbc_snb_ic7_g6_084f8a43.persons,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf3,IC7,cold,ldbc_snb_ic7_g6_084f8a43,ldbc_snb_ic7_g6_084f8a43,G6,3,ic7_g6_knows_liker,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf3_full_10cold_10hot/ic7_cold/query_plan_raw_json/ic7__ldbc_snb_ic7_g6_084f8a43__sample_001__component_003__ic7_g6_knows_liker.json,True,8,0,8,8,ldbc_snb_ic7_missing_qplan_sf3_ldbc_snb_ic7_g6_084f8a43.person_knows_person,find,1.0,AND|DB|EQ|FETCH|IN|IXSCAN|LIMIT|OR|SUBPLAN,person1_id_1|person2_id_1,ldbc_snb_ic7_missing_qplan_sf3_ldbc_snb_ic7_g6_084f8a43.person_knows_person,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,4,0,4,0,2,0,4,0,0,0,0,0,0,0,0
sf3,IC7,hot,ldbc_snb_ic7_g0_39cfc8f6,ldbc_snb_ic7_g0_39cfc8f6,G0,1,ic7_g0_posts_by_person,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf3_full_10cold_10hot/ic7_hot/query_plan_raw_json/ic7__ldbc_snb_ic7_g0_39cfc8f6__sample_001__component_001__ic7_g0_posts_by_person.json,True,20,0,20,20,ldbc_snb_ic7_qplan_sf3_ldbc_snb_ic7_g0_39cfc8f6.posts,find,1.0,DB|EQ|FETCH|IXSCAN|LIMIT,creator_person_id_1,ldbc_snb_ic7_qplan_sf3_ldbc_snb_ic7_g0_39cfc8f6.posts,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf3,IC7,hot,ldbc_snb_ic7_g0_39cfc8f6,ldbc_snb_ic7_g0_39cfc8f6,G0,2,ic7_g0_comments_by_person,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf3_full_10cold_10hot/ic7_hot/query_plan_raw_json/ic7__ldbc_snb_ic7_g0_39cfc8f6__sample_001__component_002__ic7_g0_comments_by_person.json,True,20,0,20,20,ldbc_snb_ic7_qplan_sf3_ldbc_snb_ic7_g0_39cfc8f6.comments,find,1.0,DB|EQ|FETCH|IXSCAN|LIMIT,creator_person_id_1,ldbc_snb_ic7_qplan_sf3_ldbc_snb_ic7_g0_39cfc8f6.comments,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf3,IC7,hot,ldbc_snb_ic7_g0_39cfc8f6,ldbc_snb_ic7_g0_39cfc8f6,G0,3,ic7_g0_likes_on_posts,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf3_full_10cold_10hot/ic7_hot/query_plan_raw_json/ic7__ldbc_snb_ic7_g0_39cfc8f6__sample_001__component_003__ic7_g0_likes_on_posts.json,True,2,0,9,2,ldbc_snb_ic7_qplan_sf3_ldbc_snb_ic7_g0_39cfc8f6.person_likes_post,find,1.0,DB|FETCH|IN|IXSCAN|SORT,post_id_1,ldbc_snb_ic7_qplan_sf3_ldbc_snb_ic7_g0_39cfc8f6.person_likes_post,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0
sf3,IC7,hot,ldbc_snb_ic7_g0_39cfc8f6,ldbc_snb_ic7_g0_39cfc8f6,G0,4,ic7_g0_likes_on_comments,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf3_full_10cold_10hot/ic7_hot/query_plan_raw_json/ic7__ldbc_snb_ic7_g0_39cfc8f6__sample_001__component_004__ic7_g0_likes_on_comments.json,True,11,0,23,11,ldbc_snb_ic7_qplan_sf3_ldbc_snb_ic7_g0_39cfc8f6.person_likes_comment,find,1.0,DB|FETCH|IN|IXSCAN|SORT,comment_id_1,ldbc_snb_ic7_qplan_sf3_ldbc_snb_ic7_g0_39cfc8f6.person_likes_comment,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0
sf3,IC7,hot,ldbc_snb_ic7_g0_39cfc8f6,ldbc_snb_ic7_g0_39cfc8f6,G0,5,ic7_g0_liker_person_docs,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf3_full_10cold_10hot/ic7_hot/query_plan_raw_json/ic7__ldbc_snb_ic7_g0_39cfc8f6__sample_001__component_005__ic7_g0_liker_person_docs.json,True,13,0,26,13,ldbc_snb_ic7_qplan_sf3_ldbc_snb_ic7_g0_39cfc8f6.persons,find,1.0,DB|FETCH|IN|IXSCAN|LIMIT,person_id_1,ldbc_snb_ic7_qplan_sf3_ldbc_snb_ic7_g0_39cfc8f6.persons,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf3,IC7,hot,ldbc_snb_ic7_g0_39cfc8f6,ldbc_snb_ic7_g0_39cfc8f6,G0,6,ic7_g0_knows_liker,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf3_full_10cold_10hot/ic7_hot/query_plan_raw_json/ic7__ldbc_snb_ic7_g0_39cfc8f6__sample_001__component_006__ic7_g0_knows_liker.json,True,2,0,8,8,ldbc_snb_ic7_qplan_sf3_ldbc_snb_ic7_g0_39cfc8f6.person_knows_person,find,1.0,AND|DB|EQ|FETCH|IN|IXSCAN|LIMIT|OR|SUBPLAN,person1_id_1|person2_id_1,ldbc_snb_ic7_qplan_sf3_ldbc_snb_ic7_g0_39cfc8f6.person_knows_person,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,4,0,4,0,2,0,4,0,0,0,0,0,0,0,0
