benchmark_run_id,experiment_id,config_name,activated_class,benchmark_family,scale_factor,scale_label,mongo_db_name,selected_root,primary_collection,embedding_depth,embedding_variant,embedded_entities,snapshot_entities,referenced_entities,query_name,query_group,run_phase,phase_order,repetition,execution_status,error_message,start_ts,end_ts,latency_ms,success,documents_returned,documents_written,bytes_read_estimate,bytes_written_estimate,experiment_goal,query_group_order,execution_db_name,explain_verbosity,param_json,notes,n_components,sum_execution_time_ms,sum_n_returned,sum_total_docs_examined,sum_total_keys_examined,docs_per_returned_total,keys_per_returned_total,has_ixscan_any,has_collscan_any,has_fetch_any,has_sort_any,has_update_any,has_and_sorted_any,has_or_stage_any,has_projection_any,has_lookup_any,has_group_any,used_disk_any,all_stages,all_index_names,component_collections,unique_component_collection_count,sum_collection_count_unique,sum_collection_size_bytes_unique,sum_collection_storage_size_bytes_unique,sum_collection_total_index_size_bytes_unique,sum_collection_total_size_bytes_unique,max_collection_avg_obj_size_bytes,sum_estimated_docs_examined_bytes,sum_estimated_returned_bytes,estimated_examined_bytes_per_returned,max_docs_examined_collection_ratio,max_index_to_data_size_ratio
watchitem_g5_sf0.5__secondary_affected__QG2_WatchItemByTitle__hot__r01,watchitem_g5_sf0.5,watchitem_g5,G5,associative_family,0.5,sf0.5,imdb_mongo_sf0.5_watchitem_g5,WatchItem,watchitems,2,associative_snapshot,['Role'],['Person'],"['Series', 'Episode']",QG2_WatchItemByTitle,secondary_affected,hot,2,1,completed,,2026-05-28 16:41:41.740519+00:00,2026-05-28 16:41:41.748117+00:00,,,,,,,"Testar a configuração watchitem_g5 (G5) na família associative_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_5,executionStats,"""The Shawshank Redemption""",,1,0.0,2.0,2.0,2.0,1.0,1.0,True,False,True,False,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN,title_1,watchitems,1,6067595.0,10587168437.0,2200563712.0,637808640.0,2838372352.0,1744.0,3488.0,3488.0,1744.0,3.2961989058267733e-07,0.060243552730396596
watchitem_g5_sf0.5__secondary_affected__QG3_RecommendationByGenreAndSubtype__hot__r01,watchitem_g5_sf0.5,watchitem_g5,G5,associative_family,0.5,sf0.5,imdb_mongo_sf0.5_watchitem_g5,WatchItem,watchitems,2,associative_snapshot,['Role'],['Person'],"['Series', 'Episode']",QG3_RecommendationByGenreAndSubtype,secondary_affected,hot,2,1,completed,,2026-05-28 16:41:41.748273+00:00,2026-05-28 16:41:41.756063+00:00,,,,,,,"Testar a configuração watchitem_g5 (G5) na família associative_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_5,executionStats,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",,1,0.0,20.0,24.0,24.0,1.2,1.2,True,False,True,True,False,True,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,watchitems,1,6067595.0,10587168437.0,2200563712.0,637808640.0,2838372352.0,1744.0,41856.0,34880.0,2092.8,3.955438686992128e-06,0.060243552730396596
watchitem_g5_sf0.5__secondary_affected__QG7_UpdateWatchItemMetadata__hot__r01,watchitem_g5_sf0.5,watchitem_g5,G5,associative_family,0.5,sf0.5,imdb_mongo_sf0.5_watchitem_g5,WatchItem,watchitems,2,associative_snapshot,['Role'],['Person'],"['Series', 'Episode']",QG7_UpdateWatchItemMetadata,secondary_affected,hot,2,1,completed,,2026-05-28 16:41:41.756226+00:00,2026-05-28 16:41:41.762804+00:00,,,,,,,"Testar a configuração watchitem_g5 (G5) na família associative_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_5,executionStats,"""tt0111161""",,1,0.0,0.0,1.0,1.0,,,True,False,True,False,True,False,False,False,False,False,False,UPDATE|FETCH|IXSCAN,watchitem_id_1,watchitems,1,6067595.0,10587168437.0,2200563712.0,637808640.0,2838372352.0,1744.0,1744.0,0.0,,1.6480994529133867e-07,0.060243552730396596
watchitem_g5_sf0.5__secondary_affected__QG9_TopRatedSeriesByGenre__hot__r01,watchitem_g5_sf0.5,watchitem_g5,G5,associative_family,0.5,sf0.5,imdb_mongo_sf0.5_watchitem_g5,WatchItem,watchitems,2,associative_snapshot,['Role'],['Person'],"['Series', 'Episode']",QG9_TopRatedSeriesByGenre,secondary_affected,hot,2,1,completed,,2026-05-28 16:41:41.762956+00:00,2026-05-28 16:41:41.867461+00:00,,,,,,,"Testar a configuração watchitem_g5 (G5) na família associative_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_5,executionStats,"""Comedy""",,1,96.0,20.0,12327.0,12327.0,616.35,616.35,True,False,True,True,False,True,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,watchitems,1,6067595.0,10587168437.0,2200563712.0,637808640.0,2838372352.0,1744.0,21498288.0,34880.0,1074914.4,0.002031612195606332,0.060243552730396596
watchitem_g6_sf0.5__secondary_affected__QG10_AdvancedSearchWatchItems__hot__r01,watchitem_g6_sf0.5,watchitem_g6,G6,associative_family,0.5,sf0.5,imdb_mongo_sf0.5_watchitem_g6,WatchItem,watchitems,2,associative_full,"['Role', 'Person']",[],"['Series', 'Episode']",QG10_AdvancedSearchWatchItems,secondary_affected,hot,2,1,completed,,2026-05-28 17:45:47.985352+00:00,2026-05-28 17:45:48.242415+00:00,,,,,,,"Testar a configuração watchitem_g6 (G6) na família associative_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_5,executionStats,"{""genre"": ""Drama"", ""keyword"": ""The"", ""rating_min"": 9.3, ""subtype"": ""movie"", ""year_min"": ""1994""}",,1,247.0,20.0,15495.0,15495.0,774.75,774.75,True,False,True,True,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|primary_genre_1|title_type_1|title_1|release_year_1,watchitems,1,6067595.0,13346555506.0,2810740736.0,638025728.0,3448766464.0,2199.0,34073505.0,43980.0,1703675.25,0.0025537301022892926,0.04780452362507861
watchitem_g6_sf0.5__secondary_affected__QG1_WatchItemById__hot__r01,watchitem_g6_sf0.5,watchitem_g6,G6,associative_family,0.5,sf0.5,imdb_mongo_sf0.5_watchitem_g6,WatchItem,watchitems,2,associative_full,"['Role', 'Person']",[],"['Series', 'Episode']",QG1_WatchItemById,secondary_affected,hot,2,1,completed,,2026-05-28 17:45:48.242652+00:00,2026-05-28 17:45:48.248898+00:00,,,,,,,"Testar a configuração watchitem_g6 (G6) na família associative_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_5,executionStats,"""tt0111161""",,1,0.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,EXPRESS_IXSCAN,watchitem_id_1,watchitems,1,6067595.0,13346555506.0,2810740736.0,638025728.0,3448766464.0,2199.0,2199.0,2199.0,2199.0,1.6480994529133867e-07,0.04780452362507861
watchitem_g6_sf0.5__secondary_affected__QG2_WatchItemByTitle__hot__r01,watchitem_g6_sf0.5,watchitem_g6,G6,associative_family,0.5,sf0.5,imdb_mongo_sf0.5_watchitem_g6,WatchItem,watchitems,2,associative_full,"['Role', 'Person']",[],"['Series', 'Episode']",QG2_WatchItemByTitle,secondary_affected,hot,2,1,completed,,2026-05-28 17:45:48.249051+00:00,2026-05-28 17:45:48.256416+00:00,,,,,,,"Testar a configuração watchitem_g6 (G6) na família associative_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_5,executionStats,"""The Shawshank Redemption""",,1,0.0,2.0,2.0,2.0,1.0,1.0,True,False,True,False,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN,title_1,watchitems,1,6067595.0,13346555506.0,2810740736.0,638025728.0,3448766464.0,2199.0,4398.0,4398.0,2199.0,3.2961989058267733e-07,0.04780452362507861
watchitem_g6_sf0.5__secondary_affected__QG3_RecommendationByGenreAndSubtype__hot__r01,watchitem_g6_sf0.5,watchitem_g6,G6,associative_family,0.5,sf0.5,imdb_mongo_sf0.5_watchitem_g6,WatchItem,watchitems,2,associative_full,"['Role', 'Person']",[],"['Series', 'Episode']",QG3_RecommendationByGenreAndSubtype,secondary_affected,hot,2,1,completed,,2026-05-28 17:45:48.256571+00:00,2026-05-28 17:45:48.265082+00:00,,,,,,,"Testar a configuração watchitem_g6 (G6) na família associative_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_5,executionStats,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",,1,0.0,20.0,24.0,24.0,1.2,1.2,True,False,True,True,False,True,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,watchitems,1,6067595.0,13346555506.0,2810740736.0,638025728.0,3448766464.0,2199.0,52776.0,43980.0,2638.8,3.955438686992128e-06,0.04780452362507861
watchitem_g6_sf0.5__secondary_affected__QG7_UpdateWatchItemMetadata__hot__r01,watchitem_g6_sf0.5,watchitem_g6,G6,associative_family,0.5,sf0.5,imdb_mongo_sf0.5_watchitem_g6,WatchItem,watchitems,2,associative_full,"['Role', 'Person']",[],"['Series', 'Episode']",QG7_UpdateWatchItemMetadata,secondary_affected,hot,2,1,completed,,2026-05-28 17:45:48.265234+00:00,2026-05-28 17:45:48.271167+00:00,,,,,,,"Testar a configuração watchitem_g6 (G6) na família associative_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_5,executionStats,"""tt0111161""",,1,0.0,0.0,1.0,1.0,,,True,False,True,False,True,False,False,False,False,False,False,UPDATE|FETCH|IXSCAN,watchitem_id_1,watchitems,1,6067595.0,13346555506.0,2810740736.0,638025728.0,3448766464.0,2199.0,2199.0,0.0,,1.6480994529133867e-07,0.04780452362507861
watchitem_g6_sf0.5__secondary_affected__QG9_TopRatedSeriesByGenre__hot__r01,watchitem_g6_sf0.5,watchitem_g6,G6,associative_family,0.5,sf0.5,imdb_mongo_sf0.5_watchitem_g6,WatchItem,watchitems,2,associative_full,"['Role', 'Person']",[],"['Series', 'Episode']",QG9_TopRatedSeriesByGenre,secondary_affected,hot,2,1,completed,,2026-05-28 17:45:48.271308+00:00,2026-05-28 17:45:48.377037+00:00,,,,,,,"Testar a configuração watchitem_g6 (G6) na família associative_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_5,executionStats,"""Comedy""",,1,98.0,20.0,12327.0,12327.0,616.35,616.35,True,False,True,True,False,True,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,watchitems,1,6067595.0,13346555506.0,2810740736.0,638025728.0,3448766464.0,2199.0,27107073.0,43980.0,1355353.65,0.002031612195606332,0.04780452362507861
series_g7_sf0.5__control__QG1_WatchItemById__hot__r01,series_g7_sf0.5,series_g7,G7,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g7,Series,series,0,containment_baseline,[],[],['Episode'],QG1_WatchItemById,control,hot,2,1,completed,,2026-05-28 18:00:07.855607+00:00,2026-05-28 18:00:07.865828+00:00,,,,,,,"Testar a configuração series_g7 (G7) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",3,imdb_exec_sf0_5,executionStats,"""tt0111161""",,1,0.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,EXPRESS_IXSCAN,watchitem_id_1,watchitems,1,6067595.0,2017058367.0,392859648.0,637698048.0,1030557696.0,332.0,332.0,332.0,332.0,1.6480994529133867e-07,0.3161525013024078
series_g7_sf0.5__control__QG2_WatchItemByTitle__hot__r01,series_g7_sf0.5,series_g7,G7,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g7,Series,series,0,containment_baseline,[],[],['Episode'],QG2_WatchItemByTitle,control,hot,2,1,completed,,2026-05-28 18:00:07.866017+00:00,2026-05-28 18:00:07.872203+00:00,,,,,,,"Testar a configuração series_g7 (G7) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",3,imdb_exec_sf0_5,executionStats,"""The Shawshank Redemption""",,1,0.0,2.0,2.0,2.0,1.0,1.0,True,False,True,False,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN,title_1,watchitems,1,6067595.0,2017058367.0,392859648.0,637698048.0,1030557696.0,332.0,664.0,664.0,332.0,3.2961989058267733e-07,0.3161525013024078
series_g7_sf0.5__control__QG7_UpdateWatchItemMetadata__hot__r01,series_g7_sf0.5,series_g7,G7,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g7,Series,series,0,containment_baseline,[],[],['Episode'],QG7_UpdateWatchItemMetadata,control,hot,2,1,completed,,2026-05-28 18:00:07.872348+00:00,2026-05-28 18:00:07.879582+00:00,,,,,,,"Testar a configuração series_g7 (G7) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",3,imdb_exec_sf0_5,executionStats,"""tt0111161""",,1,0.0,0.0,1.0,1.0,,,True,False,True,False,True,False,False,False,False,False,False,UPDATE|FETCH|IXSCAN,watchitem_id_1,watchitems,1,6067595.0,2017058367.0,392859648.0,637698048.0,1030557696.0,332.0,332.0,0.0,,1.6480994529133867e-07,0.3161525013024078
series_g7_sf0.5__secondary_affected__QG10_AdvancedSearchWatchItems__hot__r01,series_g7_sf0.5,series_g7,G7,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g7,Series,series,0,containment_baseline,[],[],['Episode'],QG10_AdvancedSearchWatchItems,secondary_affected,hot,2,1,completed,,2026-05-28 18:00:07.879729+00:00,2026-05-28 18:00:08.186261+00:00,,,,,,,"Testar a configuração series_g7 (G7) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_5,executionStats,"{""genre"": ""Drama"", ""keyword"": ""The"", ""rating_min"": 9.3, ""subtype"": ""movie"", ""year_min"": ""1994""}",,1,298.0,20.0,15495.0,15495.0,774.75,774.75,True,False,True,True,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|primary_genre_1|title_type_1|title_1|release_year_1,watchitems,1,6067595.0,2017058367.0,392859648.0,637698048.0,1030557696.0,332.0,5144340.0,6640.0,257217.0,0.0025537301022892926,0.3161525013024078
series_g7_sf0.5__secondary_affected__QG3_RecommendationByGenreAndSubtype__hot__r01,series_g7_sf0.5,series_g7,G7,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g7,Series,series,0,containment_baseline,[],[],['Episode'],QG3_RecommendationByGenreAndSubtype,secondary_affected,hot,2,1,completed,,2026-05-28 18:00:08.186488+00:00,2026-05-28 18:00:08.195228+00:00,,,,,,,"Testar a configuração series_g7 (G7) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_5,executionStats,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",,1,0.0,20.0,24.0,24.0,1.2,1.2,True,False,True,True,False,True,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,watchitems,1,6067595.0,2017058367.0,392859648.0,637698048.0,1030557696.0,332.0,7968.0,6640.0,398.4,3.955438686992128e-06,0.3161525013024078
series_g7_sf0.5__secondary_affected__QG9_TopRatedSeriesByGenre__hot__r01,series_g7_sf0.5,series_g7,G7,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g7,Series,series,0,containment_baseline,[],[],['Episode'],QG9_TopRatedSeriesByGenre,secondary_affected,hot,2,1,completed,,2026-05-28 18:00:08.195392+00:00,2026-05-28 18:00:08.208168+00:00,,,,,,,"Testar a configuração series_g7 (G7) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_5,executionStats,"""Comedy""",,1,8.0,20.0,84.0,84.0,4.2,4.2,True,False,True,True,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|primary_genre_1,series,1,230194.0,58686204.0,16568320.0,8642560.0,25210880.0,254.0,21336.0,5080.0,1066.8,0.00036490959799125955,0.1472673202717286
series_g8_sf0.5__control__QG1_WatchItemById__hot__r01,series_g8_sf0.5,series_g8,G8,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g8,Series,series,1,containment_reduced,['Episode'],[],[],QG1_WatchItemById,control,hot,2,1,completed,,2026-05-28 18:04:54.076923+00:00,2026-05-28 18:04:54.084659+00:00,,,,,,,"Testar a configuração series_g8 (G8) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",3,imdb_exec_sf0_5,executionStats,"""tt0111161""",,1,0.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,EXPRESS_IXSCAN,watchitem_id_1,watchitems,1,6067595.0,2017058367.0,392859648.0,637698048.0,1030557696.0,332.0,332.0,332.0,332.0,1.6480994529133867e-07,0.3161525013024078
series_g8_sf0.5__control__QG2_WatchItemByTitle__hot__r01,series_g8_sf0.5,series_g8,G8,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g8,Series,series,1,containment_reduced,['Episode'],[],[],QG2_WatchItemByTitle,control,hot,2,1,completed,,2026-05-28 18:04:54.084824+00:00,2026-05-28 18:04:54.091276+00:00,,,,,,,"Testar a configuração series_g8 (G8) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",3,imdb_exec_sf0_5,executionStats,"""The Shawshank Redemption""",,1,0.0,2.0,2.0,2.0,1.0,1.0,True,False,True,False,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN,title_1,watchitems,1,6067595.0,2017058367.0,392859648.0,637698048.0,1030557696.0,332.0,664.0,664.0,332.0,3.2961989058267733e-07,0.3161525013024078
series_g8_sf0.5__control__QG7_UpdateWatchItemMetadata__hot__r01,series_g8_sf0.5,series_g8,G8,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g8,Series,series,1,containment_reduced,['Episode'],[],[],QG7_UpdateWatchItemMetadata,control,hot,2,1,completed,,2026-05-28 18:04:54.091422+00:00,2026-05-28 18:04:54.098561+00:00,,,,,,,"Testar a configuração series_g8 (G8) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",3,imdb_exec_sf0_5,executionStats,"""tt0111161""",,1,0.0,0.0,1.0,1.0,,,True,False,True,False,True,False,False,False,False,False,False,UPDATE|FETCH|IXSCAN,watchitem_id_1,watchitems,1,6067595.0,2017058367.0,392859648.0,637698048.0,1030557696.0,332.0,332.0,0.0,,1.6480994529133867e-07,0.3161525013024078
series_g8_sf0.5__secondary_affected__QG10_AdvancedSearchWatchItems__hot__r01,series_g8_sf0.5,series_g8,G8,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g8,Series,series,1,containment_reduced,['Episode'],[],[],QG10_AdvancedSearchWatchItems,secondary_affected,hot,2,1,completed,,2026-05-28 18:04:54.098710+00:00,2026-05-28 18:04:54.358288+00:00,,,,,,,"Testar a configuração series_g8 (G8) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_5,executionStats,"{""genre"": ""Drama"", ""keyword"": ""The"", ""rating_min"": 9.3, ""subtype"": ""movie"", ""year_min"": ""1994""}",,1,250.0,20.0,15495.0,15495.0,774.75,774.75,True,False,True,True,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|primary_genre_1|title_type_1|title_1|release_year_1,watchitems,1,6067595.0,2017058367.0,392859648.0,637698048.0,1030557696.0,332.0,5144340.0,6640.0,257217.0,0.0025537301022892926,0.3161525013024078
series_g8_sf0.5__secondary_affected__QG3_RecommendationByGenreAndSubtype__hot__r01,series_g8_sf0.5,series_g8,G8,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g8,Series,series,1,containment_reduced,['Episode'],[],[],QG3_RecommendationByGenreAndSubtype,secondary_affected,hot,2,1,completed,,2026-05-28 18:04:54.358512+00:00,2026-05-28 18:04:54.365912+00:00,,,,,,,"Testar a configuração series_g8 (G8) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_5,executionStats,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",,1,0.0,20.0,24.0,24.0,1.2,1.2,True,False,True,True,False,True,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,watchitems,1,6067595.0,2017058367.0,392859648.0,637698048.0,1030557696.0,332.0,7968.0,6640.0,398.4,3.955438686992128e-06,0.3161525013024078
series_g8_sf0.5__secondary_affected__QG9_TopRatedSeriesByGenre__hot__r01,series_g8_sf0.5,series_g8,G8,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g8,Series,series,1,containment_reduced,['Episode'],[],[],QG9_TopRatedSeriesByGenre,secondary_affected,hot,2,1,completed,,2026-05-28 18:04:54.366071+00:00,2026-05-28 18:04:54.373966+00:00,,,,,,,"Testar a configuração series_g8 (G8) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_5,executionStats,"""Comedy""",,1,2.0,20.0,84.0,84.0,4.2,4.2,True,False,True,True,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|primary_genre_1,series,1,230194.0,466765272.0,51142656.0,7020544.0,58163200.0,2027.0,170268.0,40540.0,8513.4,0.00036490959799125955,0.01504084476961688
series_g9_sf0.5__control__QG1_WatchItemById__hot__r01,series_g9_sf0.5,series_g9,G9,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g9,Series,series,1,containment_full,['Episode'],[],[],QG1_WatchItemById,control,hot,2,1,completed,,2026-05-28 18:09:44.606451+00:00,2026-05-28 18:09:44.613783+00:00,,,,,,,"Testar a configuração series_g9 (G9) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",3,imdb_exec_sf0_5,executionStats,"""tt0111161""",,1,0.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,EXPRESS_IXSCAN,watchitem_id_1,watchitems,1,6067595.0,2017058367.0,392720384.0,637698048.0,1030418432.0,332.0,332.0,332.0,332.0,1.6480994529133867e-07,0.3161525013024078
series_g9_sf0.5__control__QG2_WatchItemByTitle__hot__r01,series_g9_sf0.5,series_g9,G9,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g9,Series,series,1,containment_full,['Episode'],[],[],QG2_WatchItemByTitle,control,hot,2,1,completed,,2026-05-28 18:09:44.613941+00:00,2026-05-28 18:09:44.620124+00:00,,,,,,,"Testar a configuração series_g9 (G9) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",3,imdb_exec_sf0_5,executionStats,"""The Shawshank Redemption""",,1,0.0,2.0,2.0,2.0,1.0,1.0,True,False,True,False,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN,title_1,watchitems,1,6067595.0,2017058367.0,392720384.0,637698048.0,1030418432.0,332.0,664.0,664.0,332.0,3.2961989058267733e-07,0.3161525013024078
series_g9_sf0.5__control__QG7_UpdateWatchItemMetadata__hot__r01,series_g9_sf0.5,series_g9,G9,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g9,Series,series,1,containment_full,['Episode'],[],[],QG7_UpdateWatchItemMetadata,control,hot,2,1,completed,,2026-05-28 18:09:44.620269+00:00,2026-05-28 18:09:44.626369+00:00,,,,,,,"Testar a configuração series_g9 (G9) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",3,imdb_exec_sf0_5,executionStats,"""tt0111161""",,1,0.0,0.0,1.0,1.0,,,True,False,True,False,True,False,False,False,False,False,False,UPDATE|FETCH|IXSCAN,watchitem_id_1,watchitems,1,6067595.0,2017058367.0,392720384.0,637698048.0,1030418432.0,332.0,332.0,0.0,,1.6480994529133867e-07,0.3161525013024078
series_g9_sf0.5__secondary_affected__QG10_AdvancedSearchWatchItems__hot__r01,series_g9_sf0.5,series_g9,G9,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g9,Series,series,1,containment_full,['Episode'],[],[],QG10_AdvancedSearchWatchItems,secondary_affected,hot,2,1,completed,,2026-05-28 18:09:44.626510+00:00,2026-05-28 18:09:44.821956+00:00,,,,,,,"Testar a configuração series_g9 (G9) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_5,executionStats,"{""genre"": ""Drama"", ""keyword"": ""The"", ""rating_min"": 9.3, ""subtype"": ""movie"", ""year_min"": ""1994""}",,1,186.0,20.0,15495.0,15495.0,774.75,774.75,True,False,True,True,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|primary_genre_1|title_type_1|title_1|release_year_1,watchitems,1,6067595.0,2017058367.0,392720384.0,637698048.0,1030418432.0,332.0,5144340.0,6640.0,257217.0,0.0025537301022892926,0.3161525013024078
series_g9_sf0.5__secondary_affected__QG3_RecommendationByGenreAndSubtype__hot__r01,series_g9_sf0.5,series_g9,G9,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g9,Series,series,1,containment_full,['Episode'],[],[],QG3_RecommendationByGenreAndSubtype,secondary_affected,hot,2,1,completed,,2026-05-28 18:09:44.822177+00:00,2026-05-28 18:09:44.830624+00:00,,,,,,,"Testar a configuração series_g9 (G9) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_5,executionStats,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",,1,0.0,20.0,24.0,24.0,1.2,1.2,True,False,True,True,False,True,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,watchitems,1,6067595.0,2017058367.0,392720384.0,637698048.0,1030418432.0,332.0,7968.0,6640.0,398.4,3.955438686992128e-06,0.3161525013024078
series_g9_sf0.5__secondary_affected__QG9_TopRatedSeriesByGenre__hot__r01,series_g9_sf0.5,series_g9,G9,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g9,Series,series,1,containment_full,['Episode'],[],[],QG9_TopRatedSeriesByGenre,secondary_affected,hot,2,1,completed,,2026-05-28 18:09:44.830786+00:00,2026-05-28 18:09:44.840520+00:00,,,,,,,"Testar a configuração series_g9 (G9) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_5,executionStats,"""Comedy""",,1,3.0,20.0,84.0,84.0,4.2,4.2,True,False,True,True,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|primary_genre_1,series,1,230194.0,922060260.0,169074688.0,8216576.0,177291264.0,4005.0,336420.0,80100.0,16821.0,0.00036490959799125955,0.008911105224294126
