benchmark_run_id,experiment_id,config_name,activated_class,benchmark_family,scale_factor,scale_label,mongo_db_name,selected_root,primary_collection,embedding_depth,embedding_variant,embedded_entities,snapshot_entities,referenced_entities,query_name,query_group,run_phase,phase_order,repetition,execution_status,error_message,start_ts,end_ts,latency_ms,success,documents_returned,documents_written,bytes_read_estimate,bytes_written_estimate,experiment_goal,query_group_order,execution_db_name,explain_verbosity,param_json,notes,component_index,component_name,operation_type,collection_name,query_shape,projection_shape,sort_shape,limit,raw_explain_path,execution_time_ms,n_returned,total_docs_examined,total_keys_examined,docs_per_returned,keys_per_returned,winning_plan_stage,namespace,query_hash,plan_cache_key,rejected_plans_count,stages,index_names,has_ixscan,has_collscan,has_fetch,has_sort,has_limit,has_update,has_and_sorted,has_or_stage,has_projection,has_lookup,has_group,used_disk,collection_stats_ok,collection_stats_error,collection_count,collection_size_bytes,collection_avg_obj_size_bytes,collection_storage_size_bytes,collection_total_index_size_bytes,collection_total_size_bytes,collection_free_storage_size_bytes,collection_nindexes,collection_scale_factor,collection_index_sizes_json,estimated_docs_examined_bytes,estimated_returned_bytes,docs_examined_collection_ratio,index_to_data_size_ratio
watchitem_g2_sf0.25__secondary_affected__QG2_WatchItemByTitle__hot__r01,watchitem_g2_sf0.25,watchitem_g2,G2,root_local_family,0.25,sf0.25,imdb_mongo_sf0.25_watchitem_g2,WatchItem,watchitems,1,shared_descriptor,['Genre'],[],"['Movie', 'Series', 'Episode']",QG2_WatchItemByTitle,secondary_affected,hot,2,1,completed,,2026-05-28 12:13:44.459987+00:00,,,,,,,,"Testar a configuração watchitem_g2 (G2) na família root_local_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_25,executionStats,"""The Shawshank Redemption""",,1,watchitem_by_title,find,watchitems,"{""title"": ""The Shawshank Redemption""}",{},[],20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g2_sf0_25__QG2_WatchItemByTitle__c1_watchitem_by_title_json,0,2,2,2,1.0,1.0,LIMIT,imdb_exec_sf0_25.watchitems,D85AB534,E78EBB19,0,LIMIT|FETCH|IXSCAN,title_1,True,False,True,False,True,False,False,False,False,False,False,False,True,,3119040.0,1137905888.0,364.0,224305152.0,334757888.0,559063040.0,1179648.0,9.0,1.0,"{""_id_"": 34578432, ""avg_rating_1"": 21393408, ""num_votes_1"": 20254720, ""primary_genre_1"": 17137664, ""release_year_1"": 17936384, ""title_1"": 59826176, ""title_text"": 105414656, ""title_type_1"": 15495168, ""watchitem_id_1"": 42721280}",728.0,728.0,6.412229403919155e-07,0.2941876753870879
watchitem_g2_sf0.25__secondary_affected__QG7_UpdateWatchItemMetadata__hot__r01,watchitem_g2_sf0.25,watchitem_g2,G2,root_local_family,0.25,sf0.25,imdb_mongo_sf0.25_watchitem_g2,WatchItem,watchitems,1,shared_descriptor,['Genre'],[],"['Movie', 'Series', 'Episode']",QG7_UpdateWatchItemMetadata,secondary_affected,hot,2,1,completed,,2026-05-28 12:13:44.467466+00:00,,,,,,,,"Testar a configuração watchitem_g2 (G2) na família root_local_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_25,executionStats,"""tt0111161""",,1,update_watchitem_metadata,update,watchitems,"{""watchitem_id"": ""tt0111161""}",{},[],1,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g2_sf0_25__QG7_UpdateWatchItemMetadata__c1_update_watchitem_metadata_json,0,0,1,1,,,UPDATE,imdb_exec_sf0_25.watchitems,0F9B88F2,7805709C,0,UPDATE|FETCH|IXSCAN,watchitem_id_1,True,False,True,False,False,True,False,False,False,False,False,False,True,,3119040.0,1137905888.0,364.0,224305152.0,334757888.0,559063040.0,1179648.0,9.0,1.0,"{""_id_"": 34578432, ""avg_rating_1"": 21393408, ""num_votes_1"": 20254720, ""primary_genre_1"": 17137664, ""release_year_1"": 17936384, ""title_1"": 59826176, ""title_text"": 105414656, ""title_type_1"": 15495168, ""watchitem_id_1"": 42721280}",364.0,0.0,3.2061147019595773e-07,0.2941876753870879
watchitem_g3_sf0.25__primary__QG10_AdvancedSearchWatchItems__hot__r01,watchitem_g3_sf0.25,watchitem_g3,G3,root_local_family,0.25,sf0.25,imdb_mongo_sf0.25_watchitem_g3,WatchItem,watchitems,1,structural_component,"['Episode', 'Movie', 'Series']",[],['Genre'],QG10_AdvancedSearchWatchItems,primary,hot,2,1,completed,,2026-05-28 12:19:57.054998+00:00,,,,,,,,"Testar a configuração watchitem_g3 (G3) na família root_local_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.",1,imdb_exec_sf0_25,executionStats,"{""genre"": ""Drama"", ""keyword"": ""The"", ""rating_min"": 9.3, ""subtype"": ""movie"", ""year_min"": ""1994""}",,1,advanced_search_watchitems,find,watchitems,"{""avg_rating"": {""$gte"": 9.3}, ""primary_genre"": ""Drama"", ""release_year"": {""$gte"": ""1994""}, ""subtype_component.subtype"": ""movie"", ""title"": {""$options"": ""i"", ""$regex"": ""The""}}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g3_sf0_25__QG10_AdvancedSearchWatchItems__c1_advanced_search_watchitems_json,248,17,10513,10513,618.4117647058823,618.4117647058823,LIMIT,imdb_exec_sf0_25.watchitems,2EE0B5EE,FBD34495,3,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|primary_genre_1|title_1|release_year_1,True,False,True,True,True,False,False,False,False,False,False,False,True,,3119040.0,1292845779.0,414.0,229744640.0,334544896.0,564289536.0,393216.0,9.0,1.0,"{""_id_"": 34365440, ""avg_rating_1"": 21393408, ""num_votes_1"": 20254720, ""primary_genre_1"": 17137664, ""release_year_1"": 17936384, ""title_1"": 59826176, ""title_text"": 105414656, ""title_type_1"": 15495168, ""watchitem_id_1"": 42721280}",4352382.0,7038.0,0.0033705883861701036,0.2587662824399414
watchitem_g3_sf0.25__primary__QG3_RecommendationByGenreAndSubtype__hot__r01,watchitem_g3_sf0.25,watchitem_g3,G3,root_local_family,0.25,sf0.25,imdb_mongo_sf0.25_watchitem_g3,WatchItem,watchitems,1,structural_component,"['Episode', 'Movie', 'Series']",[],['Genre'],QG3_RecommendationByGenreAndSubtype,primary,hot,2,1,completed,,2026-05-28 12:19:57.315977+00:00,,,,,,,,"Testar a configuração watchitem_g3 (G3) na família root_local_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.",1,imdb_exec_sf0_25,executionStats,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",,1,recommendation_by_genre_subtype,find,watchitems,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g3_sf0_25__QG3_RecommendationByGenreAndSubtype__c1_recommendation_by_genre_subtype_json,0,20,21,21,1.05,1.05,LIMIT,imdb_exec_sf0_25.watchitems,FAB44C39,711DF2F7,3,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,True,False,True,True,True,False,True,False,False,False,False,False,True,,3119040.0,1292845779.0,414.0,229744640.0,334544896.0,564289536.0,393216.0,9.0,1.0,"{""_id_"": 34365440, ""avg_rating_1"": 21393408, ""num_votes_1"": 20254720, ""primary_genre_1"": 17137664, ""release_year_1"": 17936384, ""title_1"": 59826176, ""title_text"": 105414656, ""title_type_1"": 15495168, ""watchitem_id_1"": 42721280}",8694.0,8280.0,6.732840874115113e-06,0.2587662824399414
watchitem_g3_sf0.25__primary__QG9_TopRatedSeriesByGenre__hot__r01,watchitem_g3_sf0.25,watchitem_g3,G3,root_local_family,0.25,sf0.25,imdb_mongo_sf0.25_watchitem_g3,WatchItem,watchitems,1,structural_component,"['Episode', 'Movie', 'Series']",[],['Genre'],QG9_TopRatedSeriesByGenre,primary,hot,2,1,completed,,2026-05-28 12:19:57.324988+00:00,,,,,,,,"Testar a configuração watchitem_g3 (G3) na família root_local_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.",1,imdb_exec_sf0_25,executionStats,"""Comedy""",,1,top_rated_watchitems_by_genre,find,watchitems,"{""primary_genre"": ""Comedy"", ""title_type"": ""tvSeries""}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g3_sf0_25__QG9_TopRatedSeriesByGenre__c1_top_rated_watchitems_by_genre_json,49,20,6311,6311,315.55,315.55,LIMIT,imdb_exec_sf0_25.watchitems,FAB44C39,711DF2F7,3,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,True,False,True,True,True,False,True,False,False,False,False,False,True,,3119040.0,1292845779.0,414.0,229744640.0,334544896.0,564289536.0,393216.0,9.0,1.0,"{""_id_"": 34365440, ""avg_rating_1"": 21393408, ""num_votes_1"": 20254720, ""primary_genre_1"": 17137664, ""release_year_1"": 17936384, ""title_1"": 59826176, ""title_text"": 105414656, ""title_type_1"": 15495168, ""watchitem_id_1"": 42721280}",2612754.0,8280.0,0.002023378988406689,0.2587662824399414
watchitem_g3_sf0.25__secondary_affected__QG1_WatchItemById__hot__r01,watchitem_g3_sf0.25,watchitem_g3,G3,root_local_family,0.25,sf0.25,imdb_mongo_sf0.25_watchitem_g3,WatchItem,watchitems,1,structural_component,"['Episode', 'Movie', 'Series']",[],['Genre'],QG1_WatchItemById,secondary_affected,hot,2,1,completed,,2026-05-28 12:19:57.382185+00:00,,,,,,,,"Testar a configuração watchitem_g3 (G3) na família root_local_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_25,executionStats,"""tt0111161""",,1,watchitem_by_id,find,watchitems,"{""watchitem_id"": ""tt0111161""}",{},[],1,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g3_sf0_25__QG1_WatchItemById__c1_watchitem_by_id_json,0,1,1,1,1.0,1.0,EXPRESS_IXSCAN,imdb_exec_sf0_25.watchitems,0F9B88F2,7805709C,0,EXPRESS_IXSCAN,watchitem_id_1,False,False,False,False,False,False,False,False,False,False,False,False,True,,3119040.0,1292845779.0,414.0,229744640.0,334544896.0,564289536.0,393216.0,9.0,1.0,"{""_id_"": 34365440, ""avg_rating_1"": 21393408, ""num_votes_1"": 20254720, ""primary_genre_1"": 17137664, ""release_year_1"": 17936384, ""title_1"": 59826176, ""title_text"": 105414656, ""title_type_1"": 15495168, ""watchitem_id_1"": 42721280}",414.0,414.0,3.2061147019595773e-07,0.2587662824399414
watchitem_g3_sf0.25__secondary_affected__QG2_WatchItemByTitle__hot__r01,watchitem_g3_sf0.25,watchitem_g3,G3,root_local_family,0.25,sf0.25,imdb_mongo_sf0.25_watchitem_g3,WatchItem,watchitems,1,structural_component,"['Episode', 'Movie', 'Series']",[],['Genre'],QG2_WatchItemByTitle,secondary_affected,hot,2,1,completed,,2026-05-28 12:19:57.388446+00:00,,,,,,,,"Testar a configuração watchitem_g3 (G3) na família root_local_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_25,executionStats,"""The Shawshank Redemption""",,1,watchitem_by_title,find,watchitems,"{""title"": ""The Shawshank Redemption""}",{},[],20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g3_sf0_25__QG2_WatchItemByTitle__c1_watchitem_by_title_json,0,2,2,2,1.0,1.0,LIMIT,imdb_exec_sf0_25.watchitems,D85AB534,E78EBB19,0,LIMIT|FETCH|IXSCAN,title_1,True,False,True,False,True,False,False,False,False,False,False,False,True,,3119040.0,1292845779.0,414.0,229744640.0,334544896.0,564289536.0,393216.0,9.0,1.0,"{""_id_"": 34365440, ""avg_rating_1"": 21393408, ""num_votes_1"": 20254720, ""primary_genre_1"": 17137664, ""release_year_1"": 17936384, ""title_1"": 59826176, ""title_text"": 105414656, ""title_type_1"": 15495168, ""watchitem_id_1"": 42721280}",828.0,828.0,6.412229403919155e-07,0.2587662824399414
watchitem_g3_sf0.25__secondary_affected__QG7_UpdateWatchItemMetadata__hot__r01,watchitem_g3_sf0.25,watchitem_g3,G3,root_local_family,0.25,sf0.25,imdb_mongo_sf0.25_watchitem_g3,WatchItem,watchitems,1,structural_component,"['Episode', 'Movie', 'Series']",[],['Genre'],QG7_UpdateWatchItemMetadata,secondary_affected,hot,2,1,completed,,2026-05-28 12:19:57.396050+00:00,,,,,,,,"Testar a configuração watchitem_g3 (G3) na família root_local_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_25,executionStats,"""tt0111161""",,1,update_watchitem_metadata,update,watchitems,"{""watchitem_id"": ""tt0111161""}",{},[],1,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g3_sf0_25__QG7_UpdateWatchItemMetadata__c1_update_watchitem_metadata_json,0,0,1,1,,,UPDATE,imdb_exec_sf0_25.watchitems,0F9B88F2,7805709C,0,UPDATE|FETCH|IXSCAN,watchitem_id_1,True,False,True,False,False,True,False,False,False,False,False,False,True,,3119040.0,1292845779.0,414.0,229744640.0,334544896.0,564289536.0,393216.0,9.0,1.0,"{""_id_"": 34365440, ""avg_rating_1"": 21393408, ""num_votes_1"": 20254720, ""primary_genre_1"": 17137664, ""release_year_1"": 17936384, ""title_1"": 59826176, ""title_text"": 105414656, ""title_type_1"": 15495168, ""watchitem_id_1"": 42721280}",414.0,0.0,3.2061147019595773e-07,0.2587662824399414
watchitem_g4_sf0.25__secondary_affected__QG10_AdvancedSearchWatchItems__hot__r01,watchitem_g4_sf0.25,watchitem_g4,G4,associative_family,0.25,sf0.25,imdb_mongo_sf0.25_watchitem_g4,WatchItem,watchitems,1,associative_partial,['Role'],[],"['Person', 'Series', 'Episode']",QG10_AdvancedSearchWatchItems,secondary_affected,hot,2,1,completed,,2026-05-28 12:44:01.204118+00:00,,,,,,,,"Testar a configuração watchitem_g4 (G4) na família associative_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_25,executionStats,"{""genre"": ""Drama"", ""keyword"": ""The"", ""rating_min"": 9.3, ""subtype"": ""movie"", ""year_min"": ""1994""}",,1,advanced_search_watchitems,find,watchitems,"{""avg_rating"": {""$gte"": 9.3}, ""primary_genre"": ""Drama"", ""release_year"": {""$gte"": ""1994""}, ""title"": {""$options"": ""i"", ""$regex"": ""The""}, ""title_type"": ""movie""}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g4_sf0_25__QG10_AdvancedSearchWatchItems__c1_advanced_search_watchitems_json,175,17,10513,10513,618.4117647058823,618.4117647058823,LIMIT,imdb_exec_sf0_25.watchitems,03CA583E,1FDD4DFA,4,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|primary_genre_1|title_type_1|title_1|release_year_1,True,False,True,True,True,False,False,False,False,False,False,False,True,,3119040.0,3594614736.0,1152.0,761565184.0,334499840.0,1096065024.0,184320.0,9.0,1.0,"{""_id_"": 34320384, ""avg_rating_1"": 21393408, ""num_votes_1"": 20254720, ""primary_genre_1"": 17137664, ""release_year_1"": 17936384, ""title_1"": 59826176, ""title_text"": 105414656, ""title_type_1"": 15495168, ""watchitem_id_1"": 42721280}",12110976.0,19584.0,0.0033705883861701036,0.09305582505128861
watchitem_g4_sf0.25__secondary_affected__QG1_WatchItemById__hot__r01,watchitem_g4_sf0.25,watchitem_g4,G4,associative_family,0.25,sf0.25,imdb_mongo_sf0.25_watchitem_g4,WatchItem,watchitems,1,associative_partial,['Role'],[],"['Person', 'Series', 'Episode']",QG1_WatchItemById,secondary_affected,hot,2,1,completed,,2026-05-28 12:44:01.389807+00:00,,,,,,,,"Testar a configuração watchitem_g4 (G4) na família associative_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_25,executionStats,"""tt0111161""",,1,watchitem_by_id,find,watchitems,"{""watchitem_id"": ""tt0111161""}",{},[],1,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g4_sf0_25__QG1_WatchItemById__c1_watchitem_by_id_json,0,1,1,1,1.0,1.0,EXPRESS_IXSCAN,imdb_exec_sf0_25.watchitems,0F9B88F2,7805709C,0,EXPRESS_IXSCAN,watchitem_id_1,False,False,False,False,False,False,False,False,False,False,False,False,True,,3119040.0,3594614736.0,1152.0,761565184.0,334499840.0,1096065024.0,184320.0,9.0,1.0,"{""_id_"": 34320384, ""avg_rating_1"": 21393408, ""num_votes_1"": 20254720, ""primary_genre_1"": 17137664, ""release_year_1"": 17936384, ""title_1"": 59826176, ""title_text"": 105414656, ""title_type_1"": 15495168, ""watchitem_id_1"": 42721280}",1152.0,1152.0,3.2061147019595773e-07,0.09305582505128861
watchitem_g4_sf0.25__secondary_affected__QG2_WatchItemByTitle__hot__r01,watchitem_g4_sf0.25,watchitem_g4,G4,associative_family,0.25,sf0.25,imdb_mongo_sf0.25_watchitem_g4,WatchItem,watchitems,1,associative_partial,['Role'],[],"['Person', 'Series', 'Episode']",QG2_WatchItemByTitle,secondary_affected,hot,2,1,completed,,2026-05-28 12:44:01.396415+00:00,,,,,,,,"Testar a configuração watchitem_g4 (G4) na família associative_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_25,executionStats,"""The Shawshank Redemption""",,1,watchitem_by_title,find,watchitems,"{""title"": ""The Shawshank Redemption""}",{},[],20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g4_sf0_25__QG2_WatchItemByTitle__c1_watchitem_by_title_json,0,2,2,2,1.0,1.0,LIMIT,imdb_exec_sf0_25.watchitems,D85AB534,E78EBB19,0,LIMIT|FETCH|IXSCAN,title_1,True,False,True,False,True,False,False,False,False,False,False,False,True,,3119040.0,3594614736.0,1152.0,761565184.0,334499840.0,1096065024.0,184320.0,9.0,1.0,"{""_id_"": 34320384, ""avg_rating_1"": 21393408, ""num_votes_1"": 20254720, ""primary_genre_1"": 17137664, ""release_year_1"": 17936384, ""title_1"": 59826176, ""title_text"": 105414656, ""title_type_1"": 15495168, ""watchitem_id_1"": 42721280}",2304.0,2304.0,6.412229403919155e-07,0.09305582505128861
watchitem_g4_sf0.25__secondary_affected__QG3_RecommendationByGenreAndSubtype__hot__r01,watchitem_g4_sf0.25,watchitem_g4,G4,associative_family,0.25,sf0.25,imdb_mongo_sf0.25_watchitem_g4,WatchItem,watchitems,1,associative_partial,['Role'],[],"['Person', 'Series', 'Episode']",QG3_RecommendationByGenreAndSubtype,secondary_affected,hot,2,1,completed,,2026-05-28 12:44:01.402549+00:00,,,,,,,,"Testar a configuração watchitem_g4 (G4) na família associative_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_25,executionStats,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",,1,recommendation_by_genre_subtype,find,watchitems,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g4_sf0_25__QG3_RecommendationByGenreAndSubtype__c1_recommendation_by_genre_subtype_json,0,20,21,21,1.05,1.05,LIMIT,imdb_exec_sf0_25.watchitems,FAB44C39,711DF2F7,3,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,True,False,True,True,True,False,True,False,False,False,False,False,True,,3119040.0,3594614736.0,1152.0,761565184.0,334499840.0,1096065024.0,184320.0,9.0,1.0,"{""_id_"": 34320384, ""avg_rating_1"": 21393408, ""num_votes_1"": 20254720, ""primary_genre_1"": 17137664, ""release_year_1"": 17936384, ""title_1"": 59826176, ""title_text"": 105414656, ""title_type_1"": 15495168, ""watchitem_id_1"": 42721280}",24192.0,23040.0,6.732840874115113e-06,0.09305582505128861
watchitem_g4_sf0.25__secondary_affected__QG7_UpdateWatchItemMetadata__hot__r01,watchitem_g4_sf0.25,watchitem_g4,G4,associative_family,0.25,sf0.25,imdb_mongo_sf0.25_watchitem_g4,WatchItem,watchitems,1,associative_partial,['Role'],[],"['Person', 'Series', 'Episode']",QG7_UpdateWatchItemMetadata,secondary_affected,hot,2,1,completed,,2026-05-28 12:44:01.409635+00:00,,,,,,,,"Testar a configuração watchitem_g4 (G4) na família associative_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_25,executionStats,"""tt0111161""",,1,update_watchitem_metadata,update,watchitems,"{""watchitem_id"": ""tt0111161""}",{},[],1,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g4_sf0_25__QG7_UpdateWatchItemMetadata__c1_update_watchitem_metadata_json,0,0,1,1,,,UPDATE,imdb_exec_sf0_25.watchitems,0F9B88F2,7805709C,0,UPDATE|FETCH|IXSCAN,watchitem_id_1,True,False,True,False,False,True,False,False,False,False,False,False,True,,3119040.0,3594614736.0,1152.0,761565184.0,334499840.0,1096065024.0,184320.0,9.0,1.0,"{""_id_"": 34320384, ""avg_rating_1"": 21393408, ""num_votes_1"": 20254720, ""primary_genre_1"": 17137664, ""release_year_1"": 17936384, ""title_1"": 59826176, ""title_text"": 105414656, ""title_type_1"": 15495168, ""watchitem_id_1"": 42721280}",1152.0,0.0,3.2061147019595773e-07,0.09305582505128861
watchitem_g4_sf0.25__secondary_affected__QG9_TopRatedSeriesByGenre__hot__r01,watchitem_g4_sf0.25,watchitem_g4,G4,associative_family,0.25,sf0.25,imdb_mongo_sf0.25_watchitem_g4,WatchItem,watchitems,1,associative_partial,['Role'],[],"['Person', 'Series', 'Episode']",QG9_TopRatedSeriesByGenre,secondary_affected,hot,2,1,completed,,2026-05-28 12:44:01.415826+00:00,,,,,,,,"Testar a configuração watchitem_g4 (G4) na família associative_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_25,executionStats,"""Comedy""",,1,top_rated_watchitems_by_genre,find,watchitems,"{""primary_genre"": ""Comedy"", ""title_type"": ""tvSeries""}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g4_sf0_25__QG9_TopRatedSeriesByGenre__c1_top_rated_watchitems_by_genre_json,51,20,6311,6311,315.55,315.55,LIMIT,imdb_exec_sf0_25.watchitems,FAB44C39,711DF2F7,3,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,True,False,True,True,True,False,True,False,False,False,False,False,True,,3119040.0,3594614736.0,1152.0,761565184.0,334499840.0,1096065024.0,184320.0,9.0,1.0,"{""_id_"": 34320384, ""avg_rating_1"": 21393408, ""num_votes_1"": 20254720, ""primary_genre_1"": 17137664, ""release_year_1"": 17936384, ""title_1"": 59826176, ""title_text"": 105414656, ""title_type_1"": 15495168, ""watchitem_id_1"": 42721280}",7270272.0,23040.0,0.002023378988406689,0.09305582505128861
watchitem_g5_sf0.25__secondary_affected__QG10_AdvancedSearchWatchItems__hot__r01,watchitem_g5_sf0.25,watchitem_g5,G5,associative_family,0.25,sf0.25,imdb_mongo_sf0.25_watchitem_g5,WatchItem,watchitems,2,associative_snapshot,['Role'],['Person'],"['Series', 'Episode']",QG10_AdvancedSearchWatchItems,secondary_affected,hot,2,1,completed,,2026-05-28 13:14:15.866815+00:00,,,,,,,,"Testar a configuração watchitem_g5 (G5) na família associative_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_25,executionStats,"{""genre"": ""Drama"", ""keyword"": ""The"", ""rating_min"": 9.3, ""subtype"": ""movie"", ""year_min"": ""1994""}",,1,advanced_search_watchitems,find,watchitems,"{""avg_rating"": {""$gte"": 9.3}, ""primary_genre"": ""Drama"", ""release_year"": {""$gte"": ""1994""}, ""title"": {""$options"": ""i"", ""$regex"": ""The""}, ""title_type"": ""movie""}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g5_sf0_25__QG10_AdvancedSearchWatchItems__c1_advanced_search_watchitems_json,178,17,10513,10513,618.4117647058823,618.4117647058823,LIMIT,imdb_exec_sf0_25.watchitems,03CA583E,1FDD4DFA,4,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|primary_genre_1|title_type_1|title_1|release_year_1,True,False,True,True,True,False,False,False,False,False,False,False,True,,3119040.0,5466288338.0,1752.0,1177542656.0,334766080.0,1512308736.0,749568.0,9.0,1.0,"{""_id_"": 34586624, ""avg_rating_1"": 21393408, ""num_votes_1"": 20254720, ""primary_genre_1"": 17137664, ""release_year_1"": 17936384, ""title_1"": 59826176, ""title_text"": 105414656, ""title_type_1"": 15495168, ""watchitem_id_1"": 42721280}",18418776.0,29784.0,0.0033705883861701036,0.06124193589877183
watchitem_g5_sf0.25__secondary_affected__QG1_WatchItemById__hot__r01,watchitem_g5_sf0.25,watchitem_g5,G5,associative_family,0.25,sf0.25,imdb_mongo_sf0.25_watchitem_g5,WatchItem,watchitems,2,associative_snapshot,['Role'],['Person'],"['Series', 'Episode']",QG1_WatchItemById,secondary_affected,hot,2,1,completed,,2026-05-28 13:14:16.055440+00:00,,,,,,,,"Testar a configuração watchitem_g5 (G5) na família associative_family em sf0.25, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_25,executionStats,"""tt0111161""",,1,watchitem_by_id,find,watchitems,"{""watchitem_id"": ""tt0111161""}",{},[],1,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g5_sf0_25__QG1_WatchItemById__c1_watchitem_by_id_json,0,1,1,1,1.0,1.0,EXPRESS_IXSCAN,imdb_exec_sf0_25.watchitems,0F9B88F2,7805709C,0,EXPRESS_IXSCAN,watchitem_id_1,False,False,False,False,False,False,False,False,False,False,False,False,True,,3119040.0,5466288338.0,1752.0,1177542656.0,334766080.0,1512308736.0,749568.0,9.0,1.0,"{""_id_"": 34586624, ""avg_rating_1"": 21393408, ""num_votes_1"": 20254720, ""primary_genre_1"": 17137664, ""release_year_1"": 17936384, ""title_1"": 59826176, ""title_text"": 105414656, ""title_type_1"": 15495168, ""watchitem_id_1"": 42721280}",1752.0,1752.0,3.2061147019595773e-07,0.06124193589877183
