dataset,query_name,ablation_variant,full_schema_lens_g_classes,available_g_classes,selected_g_classes,removed_g_classes,removal_reasons,selected_count,full_count,has_relationship_semantics,is_deep_query,has_residual_traversal,has_high_update_pressure,has_high_sharedness_pressure,rule_note
ldbc_snb,IS3_FriendsOfPerson,no_sharedness,G0|G3,G0|G3,G0,G3,G3:removed_sharedness_activation_evidence,1,2,True,False,False,True,False,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
ldbc_snb,IS3_FriendsOfPerson,no_update_volatility,G0|G3,G0|G3,G0,G3,G3:removed_update_activation_evidence,1,2,True,False,False,True,False,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
ldbc_snb,IS3_FriendsOfPerson,no_relationship_semantics_no_depth,G0|G3,G0|G3,G0,G3,G3:removed_semantic_g_class,1,2,True,False,False,True,False,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
ldbc_snb,IS4_ContentOfMessage,full_schema_lens,G1,G0|G1,G1,,,1,1,False,False,True,True,False,Full SchemaLens measured space: all non-control benchmark groups.
ldbc_snb,IS4_ContentOfMessage,no_relationship_semantics,G1,G0|G1,G0,G1,G1:removed_semantic_g_class,1,1,False,False,True,True,False,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals. fallback_to_G0_from_available_measured_classes."
ldbc_snb,IS4_ContentOfMessage,no_depth,G1,G0|G1,G1,,,1,1,False,False,True,True,False,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
ldbc_snb,IS4_ContentOfMessage,no_residual_traversal,G1,G0|G1,G1,,,1,1,False,False,True,True,False,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
ldbc_snb,IS4_ContentOfMessage,no_sharedness,G1,G0|G1,G1,,,1,1,False,False,True,True,False,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
ldbc_snb,IS4_ContentOfMessage,no_update_volatility,G1,G0|G1,G1,,,1,1,False,False,True,True,False,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
ldbc_snb,IS4_ContentOfMessage,no_relationship_semantics_no_depth,G1,G0|G1,G0,G1,G1:removed_semantic_g_class,1,1,False,False,True,True,False,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth. fallback_to_G0_from_available_measured_classes.
ldbc_snb,IS5_CreatorOfMessage,full_schema_lens,G0|G3,G0|G3,G0|G3,,,2,2,True,False,True,True,False,Full SchemaLens measured space: all non-control benchmark groups.
ldbc_snb,IS5_CreatorOfMessage,no_relationship_semantics,G0|G3,G0|G3,G0,G3,G3:removed_semantic_g_class,1,2,True,False,True,True,False,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
ldbc_snb,IS5_CreatorOfMessage,no_depth,G0|G3,G0|G3,G0,G3,G3:removed_depth_activation_evidence,1,2,True,False,True,True,False,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
ldbc_snb,IS5_CreatorOfMessage,no_residual_traversal,G0|G3,G0|G3,G0,G3,G3:removed_residual_activation_evidence,1,2,True,False,True,True,False,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
ldbc_snb,IS5_CreatorOfMessage,no_sharedness,G0|G3,G0|G3,G0,G3,G3:removed_sharedness_activation_evidence,1,2,True,False,True,True,False,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
ldbc_snb,IS5_CreatorOfMessage,no_update_volatility,G0|G3,G0|G3,G0,G3,G3:removed_update_activation_evidence,1,2,True,False,True,True,False,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
ldbc_snb,IS5_CreatorOfMessage,no_relationship_semantics_no_depth,G0|G3,G0|G3,G0,G3,G3:removed_semantic_g_class,1,2,True,False,True,True,False,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
ldbc_snb,IS6_ForumOfMessage,full_schema_lens,G0|G3|G7|G9,G0|G3|G7|G9,G0|G3|G7|G9,,,4,4,True,True,True,True,False,Full SchemaLens measured space: all non-control benchmark groups.
ldbc_snb,IS6_ForumOfMessage,no_relationship_semantics,G0|G3|G7|G9,G0|G3|G7|G9,G0|G7|G9,G3,G3:removed_semantic_g_class,3,4,True,True,True,True,False,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
ldbc_snb,IS6_ForumOfMessage,no_depth,G0|G3|G7|G9,G0|G3|G7|G9,G0|G7|G9,G3,G3:removed_depth_activation_evidence,3,4,True,True,True,True,False,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
ldbc_snb,IS6_ForumOfMessage,no_residual_traversal,G0|G3|G7|G9,G0|G3|G7|G9,G0|G7,G3|G9,G3:removed_residual_activation_evidence; G9:removed_residual_or_reduction_sensitive_g_class,2,4,True,True,True,True,False,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
ldbc_snb,IS6_ForumOfMessage,no_sharedness,G0|G3|G7|G9,G0|G3|G7|G9,G0|G7,G3|G9,G3:removed_sharedness_activation_evidence; G9:removed_sharedness_activation_evidence,2,4,True,True,True,True,False,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
ldbc_snb,IS6_ForumOfMessage,no_update_volatility,G0|G3|G7|G9,G0|G3|G7|G9,G0,G3|G7|G9,G3:removed_update_activation_evidence; G7:removed_update_sensitive_g_class; G9:removed_update_activation_evidence,1,4,True,True,True,True,False,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
ldbc_snb,IS6_ForumOfMessage,no_relationship_semantics_no_depth,G0|G3|G7|G9,G0|G3|G7|G9,G0|G7|G9,G3,G3:removed_semantic_g_class,3,4,True,True,True,True,False,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
ldbc_snb,IS7_RepliesOfMessage,full_schema_lens,G0|G3|G7|G9,G0|G3|G7|G9,G0|G3|G7|G9,,,4,4,True,True,True,True,False,Full SchemaLens measured space: all non-control benchmark groups.
ldbc_snb,IS7_RepliesOfMessage,no_relationship_semantics,G0|G3|G7|G9,G0|G3|G7|G9,G0|G7|G9,G3,G3:removed_semantic_g_class,3,4,True,True,True,True,False,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
ldbc_snb,IS7_RepliesOfMessage,no_depth,G0|G3|G7|G9,G0|G3|G7|G9,G0|G7|G9,G3,G3:removed_depth_activation_evidence,3,4,True,True,True,True,False,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
ldbc_snb,IS7_RepliesOfMessage,no_residual_traversal,G0|G3|G7|G9,G0|G3|G7|G9,G0|G7,G3|G9,G3:removed_residual_activation_evidence; G9:removed_residual_or_reduction_sensitive_g_class,2,4,True,True,True,True,False,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
ldbc_snb,IS7_RepliesOfMessage,no_sharedness,G0|G3|G7|G9,G0|G3|G7|G9,G0|G7,G3|G9,G3:removed_sharedness_activation_evidence; G9:removed_sharedness_activation_evidence,2,4,True,True,True,True,False,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
ldbc_snb,IS7_RepliesOfMessage,no_update_volatility,G0|G3|G7|G9,G0|G3|G7|G9,G0,G3|G7|G9,G3:removed_update_activation_evidence; G7:removed_update_sensitive_g_class; G9:removed_update_activation_evidence,1,4,True,True,True,True,False,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
ldbc_snb,IS7_RepliesOfMessage,no_relationship_semantics_no_depth,G0|G3|G7|G9,G0|G3|G7|G9,G0|G7|G9,G3,G3:removed_semantic_g_class,3,4,True,True,True,True,False,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
